CustomerID,TotalSpent,NumOrders,AvgOrderValue
14561,1080.76,3,15.6631884057971
16200,1080.6200000000001,2,6.036983240223464
13726,1079.66,2,25.70619047619048
15197,1079.61,3,33.7378125
12354,1079.4,1,18.610344827586207
13715,1079.34,5,10.279428571428571
16980,1078.96,2,12.401839080459771
14352,1078.96,4,22.95659574468085
16094,1078.23,4,17.114761904761906
16563,1077.74,1,56.72315789473684
13131,1073.3,3,24.393181818181816
15712,1072.36,5,20.23320754716981
15238,1071.99,3,21.4398
13635,1071.03,1,17.274677419354838
17522,1070.71,5,14.667260273972603
13761,1070.65,2,15.295000000000002
14212,1070.48,1,118.94222222222223
17214,1069.12,6,10.379805825242718
16918,1068.82,6,8.35015625
15027,1066.1499999999999,4,30.461428571428566
17277,1065.35,2,15.439855072463766
14488,1064.28,1,23.136521739130433
17287,1064.11,7,8.581532258064515
12951,1064.07,6,16.89
15801,1063.95,3,16.62421875
12936,1063.9,4,17.15967741935484
12815,1063.46,2,22.6268085106383
14411,1063.0,1,75.92857142857143
16214,1062.75,3,24.15340909090909
15996,1060.68,6,8.159076923076924
15706,1060.56,4,19.28290909090909
17727,1060.25,1,16.064393939393938
18130,1059.39,3,15.134142857142859
14465,1058.6200000000001,3,8.14323076923077
13455,1058.34,2,23.007391304347824
14419,1058.06,6,5.13621359223301
15407,1056.44,4,6.90483660130719
14514,1055.35,3,14.456849315068492
15977,1054.73,2,16.226615384615386
16728,1054.67,4,3.9207063197026026
12716,1053.49,2,15.267971014492753
14583,1052.55,5,3.1895454545454545
16416,1051.4,3,14.808450704225354
12849,1050.89,2,20.605686274509807
14224,1050.12,4,8.899322033898304
15329,1049.7,3,18.41578947368421
14078,1049.3700000000001,6,16.14415384615385
15464,1048.85,1,6.680573248407643
15839,1048.49,3,16.911129032258064
15777,1047.1100000000001,4,49.86238095238096
16520,1046.57,3,6.708782051282051
14293,1046.56,4,17.15672131147541
17042,1044.38,5,10.656938775510206
15192,1044.32,3,20.47686274509804
14389,1043.46,2,23.188000000000002
15073,1043.41,3,19.322407407407407
12497,1043.1,1,74.50714285714285
14584,1042.26,4,10.4226
13719,1041.68,5,17.361333333333334
18221,1041.61,5,16.27515625
15434,1041.48,5,18.936
14446,1039.58,4,3.548054607508532
16320,1038.46,2,18.543928571428573
16175,1037.59,4,17.889482758620687
12691,1035.8,6,32.36875
16260,1035.45,1,57.525000000000006
13639,1033.34,1,25.833499999999997
17724,1033.0,3,25.825
12599,1032.58,7,16.654516129032256
12724,1031.41,4,19.460566037735852
17405,1031.41,3,12.578170731707319
13235,1031.07,1,17.77706896551724
12717,1030.98,2,18.74509090909091
13253,1030.4,2,28.622222222222224
17033,1030.14,3,36.79071428571429
15333,1028.56,1,64.285
16682,1028.0,5,34.266666666666666
15104,1027.44,2,14.890434782608697
13956,1026.42,5,6.752763157894737
14904,1025.44,2,14.86144927536232
16160,1025.44,2,51.272000000000006
15658,1024.1,5,21.335416666666664
17096,1022.13,4,21.294375
14346,1021.58,2,17.026333333333334
13165,1021.48,2,24.32095238095238
12572,1020.42,2,17.006999999999998
13376,1019.76,3,19.240754716981133
18142,1019.52,2,67.968
12828,1018.7099999999999,6,18.19125
14083,1018.43,9,5.626685082872928
12514,1017.6800000000001,1,19.95450980392157
13728,1016.14,6,16.12920634920635
13867,1015.29,3,16.644098360655736
12642,1013.26,3,21.558723404255318
12739,1013.04,2,26.658947368421053
17197,1013.01,1,34.93137931034483
14195,1012.0,2,144.57142857142858
14775,1011.9,3,16.865
16229,1010.6,2,21.50212765957447
13032,1010.18,2,14.227887323943662
16572,1009.6,3,17.712280701754388
16174,1009.55,3,43.893478260869564
17951,1008.54,3,50.427
17646,1008.39,3,19.77235294117647
14631,1006.98,3,24.56048780487805
13429,1006.8,4,15.02686567164179
17126,1004.75,5,3.8644230769230767
14214,1004.38,5,14.990746268656716
13410,1003.06,5,35.82357142857143
12446,1002.31,1,17.58438596491228
12545,1000.39,2,20.0078
15508,1000.27,6,10.8725
18143,1000.16,2,16.396065573770493
12722,997.63,4,18.82320754716981
14540,996.26,3,13.108684210526315
15110,996.1,4,28.46
17594,993.18,2,19.863599999999998
16009,992.71,4,11.030111111111111
13363,992.5,2,16.541666666666668
14223,991.13,3,16.518833333333333
16232,990.88,4,26.78054054054054
17324,990.23,4,19.8046
15062,987.86,4,17.330877192982456
18237,987.1,5,16.181967213114753
16376,987.01,2,7.8960799999999995
13117,984.91,8,12.959342105263158
17144,984.57,2,20.511875
12510,982.57,2,29.774848484848487
15133,982.42,3,33.87655172413793
14138,982.38,2,20.901702127659576
15071,982.07,2,37.77192307692308
16188,981.86,4,14.654626865671641
16907,981.65,5,6.500993377483444
16085,981.51,5,5.877305389221557
12541,981.18,3,18.868846153846153
18170,980.31,3,25.797631578947367
13509,979.72,7,22.266363636363636
15506,979.26,3,5.971097560975609
13350,979.12,2,24.478
15132,977.9300000000001,5,18.806346153846157
14920,977.77,2,17.153859649122808
15860,977.21,8,6.881760563380282
13026,975.36,5,24.384
14522,974.54,4,57.32588235294117
15449,974.52,3,16.242
12994,974.42,3,15.974098360655738
15747,974.04,3,10.473548387096773
18194,973.84,1,139.12
16419,972.23,6,19.063333333333333
13155,971.76,4,11.432470588235294
17100,971.74,2,14.949846153846154
17618,971.58,3,12.456153846153846
14256,969.06,2,18.284150943396224
15907,967.45,3,3.8853413654618474
15793,965.61,3,80.4675
12550,964.83,1,16.92684210526316
13138,962.39,6,15.276031746031746
14006,962.19,3,32.073
15156,961.49,3,17.481636363636365
14629,959.01,2,6.309276315789473
18192,957.97,1,21.288222222222224
13823,957.66,2,23.941499999999998
12697,957.59,3,23.355853658536585
15948,955.24,2,15.920666666666667
17244,954.9,1,30.80322580645161
17097,954.42,8,4.523317535545024
15835,954.09,4,19.0818
16934,950.93,2,15.337580645161289
15421,950.36,4,17.93132075471698
16511,950.26,3,5.6228402366863905
13636,949.12,5,15.065396825396826
12822,948.88,2,20.62782608695652
17044,948.48,1,158.08
13748,948.25,5,33.86607142857143
15787,948.05,3,4.602184466019417
12458,947.4,2,24.931578947368422
15707,945.58,4,4.418598130841121
17289,944.41,3,8.508198198198198
13261,944.1,2,104.9
12820,942.34,4,15.97186440677966
14075,942.26,3,21.913023255813954
15576,940.67,1,20.903777777777776
15289,939.78,3,16.20310344827586
17527,939.37,4,19.98659574468085
17227,939.32,6,19.985531914893617
16584,936.08,2,33.431428571428576
14140,935.05,2,14.167424242424241
16027,934.62,6,58.41375
14081,934.52,2,6.10797385620915
12924,933.7,4,31.123333333333335
16657,933.62,4,4.488557692307692
13655,932.97,2,16.66017857142857
14532,932.85,4,14.57578125
18133,931.5,1,931.5
17552,930.41,4,18.987959183673468
14475,925.85,3,22.04404761904762
14231,925.71,3,18.514200000000002
17048,925.35,3,21.519767441860466
15312,924.85,4,19.677659574468084
13805,924.5999999999999,2,71.12307692307692
15654,922.53,2,43.93
13122,922.39,2,16.77072727272727
16551,922.12,3,28.81625
13934,922.1,1,29.74516129032258
13035,921.88,2,34.1437037037037
17323,921.07,7,4.6053500000000005
13984,920.51,5,57.531875
17018,920.1,2,57.50625
12652,919.98,1,19.16625
13075,919.61,1,41.80045454545455
13549,918.2,7,18.00392156862745
15253,918.1999999999999,5,17.32452830188679
14015,917.34,1,45.867000000000004
14712,917.0699999999999,3,36.6828
17236,916.13,6,8.725047619047618
14141,915.13,4,22.87825
16216,914.93,1,24.727837837837836
16809,914.69,5,6.138859060402685
15587,913.68,4,101.52
12940,913.54,2,9.227676767676767
15364,913.19,2,31.489310344827587
14359,912.18,3,16.58509090909091
13782,912.0,6,7.930434782608696
13192,911.94,2,14.475238095238096
14289,911.26,6,19.388510638297873
18096,911.15,3,4.277699530516432
13689,910.0,1,151.66666666666666
15511,909.23,5,5.6826875
13038,908.46,3,32.445
14449,907.1,4,3.5158914728682173
15480,905.5,1,20.122222222222224
15022,905.04,4,6.704
15807,903.9,3,18.83125
17566,901.21,2,5.929013157894737
16716,901.2,2,450.6
17848,901.2,9,17.67058823529412
14625,899.63,2,16.974150943396225
17886,899.61,3,8.253302752293578
13662,897.76,3,16.938867924528303
17537,897.62,2,11.968266666666667
16361,896.66,4,8.459056603773584
15079,895.61,4,19.055531914893617
15865,895.13,3,22.37825
15211,894.41,2,17.20019230769231
15066,893.59,1,21.275952380952383
12772,892.47,1,16.226727272727274
13515,891.12,4,15.103728813559322
15255,890.85,1,18.95425531914894
14240,890.34,2,21.19857142857143
17027,890.29,6,5.818888888888889
14344,889.9300000000001,8,12.534225352112676
17007,889.93,6,17.11403846153846
14623,889.25,5,6.6361940298507465
17829,889.24,1,29.641333333333332
16347,887.65,2,9.648369565217392
16900,887.11,3,11.229240506329115
15822,885.47,2,26.832424242424242
17704,885.1899999999999,2,28.554516129032255
17109,885.04,6,7.564444444444444
15799,884.14,3,9.021836734693878
14597,883.15,2,16.05727272727273
18236,882.24,6,18.004897959183673
13037,881.0699999999999,3,18.355625
15076,880.85,1,17.976530612244897
15653,877.44,2,146.24
14770,876.42,2,16.854230769230767
15100,876.0,3,292.0
13566,874.71,2,4.969943181818182
16513,874.59,4,24.988285714285716
13294,873.74,2,16.18037037037037
12847,871.54,1,9.577362637362636
15208,870.12,5,20.717142857142857
13200,870.09,4,18.915
13979,869.87,1,16.108703703703704
12694,869.67,2,23.504594594594593
13203,869.46,4,15.253684210526316
17649,868.49,1,16.70173076923077
14912,867.85,2,32.14259259259259
14715,867.38,4,12.21661971830986
16235,867.31,5,18.854565217391304
16121,867.11,2,4.090141509433963
14332,866.3100000000001,3,33.31961538461539
16567,865.6,2,24.731428571428573
13846,865.06,3,15.728363636363635
16221,864.86,3,8.916082474226805
12680,862.81,4,16.592499999999998
16266,861.89,7,14.129344262295081
12794,860.41,2,19.12022222222222
13339,860.12,1,15.928148148148148
14577,859.71,4,6.989512195121952
17064,859.35,3,13.860483870967743
14553,859.27,5,7.604159292035398
16163,856.6,2,142.76666666666668
13991,855.97,6,10.190119047619048
12693,855.91,4,21.946410256410257
16037,855.02,3,21.923589743589744
12878,854.99,2,18.191276595744682
17560,854.95,4,32.88269230769231
16877,853.72,6,5.369308176100629
14193,853.39,2,20.318809523809524
12379,852.24,2,21.306
16070,852.15,2,25.82272727272727
16020,851.01,3,18.500217391304346
12713,848.55,1,22.330263157894734
14657,848.22,4,6.7319047619047625
13221,847.41,2,12.839545454545455
16924,846.75,3,10.201807228915662
16222,846.72,1,6.18043795620438
15965,845.64,4,6.931475409836065
14803,845.5500000000001,3,19.217045454545456
17624,843.48,2,16.869600000000002
15164,843.05,3,8.18495145631068
17929,843.0,4,168.6
13929,842.65,2,93.62777777777778
16108,842.5,1,17.552083333333332
16560,841.41,2,15.02517857142857
14862,841.2,2,17.525000000000002
17076,841.08,3,33.6432
13940,839.14,4,17.12530612244898
17115,837.5,3,21.474358974358974
16554,837.1,3,16.098076923076924
15832,836.79,1,15.49611111111111
12728,836.33,4,18.18108695652174
16747,836.06,2,19.906190476190474
17169,835.78,2,15.477407407407407
17759,834.99,3,8.789368421052632
13835,834.57,4,15.174000000000001
17075,834.12,4,10.832727272727272
16644,833.78,2,13.448064516129032
15862,832.88,4,5.665850340136054
14644,830.76,2,31.95230769230769
13681,827.83,4,14.523333333333333
12461,826.88,2,23.62514285714286
12781,826.74,2,33.0696
16494,826.53,1,16.5306
17921,826.52,4,5.700137931034483
15525,825.92,3,4.64
12427,825.8000000000001,3,26.638709677419357
16869,825.42,4,6.44859375
16284,823.97,2,7.559357798165138
16164,822.48,3,24.19058823529412
12778,822.23,6,16.4446
13893,821.1,1,39.1
13220,819.2900000000001,4,39.01380952380953
17764,818.82,2,10.9176
16092,817.86,3,16.036470588235293
16943,816.73,3,24.74939393939394
15649,816.0,2,408.0
15399,815.77,3,16.3154
14499,815.32,3,4.2026804123711345
13280,814.86,3,9.586588235294117
16460,814.72,3,6.034962962962963
13811,814.5,3,62.65384615384615
18064,814.0,2,116.28571428571429
16600,813.52,6,13.121290322580645
16621,813.48,4,28.05103448275862
14421,813.11,2,30.115185185185187
15644,813.0,4,3.4159663865546217
17980,811.45,3,27.048333333333336
16276,810.5999999999999,1,135.1
16624,810.57,2,16.886875
13637,810.5,3,8.024752475247524
16891,809.7,5,3.9886699507389163
17114,808.62,8,6.367086614173228
15533,807.57,3,9.729759036144578
12421,807.04,4,17.93422222222222
15952,806.57,4,8.863406593406594
13707,806.41,2,16.800208333333334
12434,806.14,2,16.122799999999998
16367,804.49,2,6.188384615384615
18248,804.02,2,17.1068085106383
12422,803.56,3,20.60410256410256
15831,801.76,3,11.790588235294118
18265,801.51,2,17.424130434782608
16806,801.49,4,7.781456310679611
15561,800.59,4,29.651481481481483
17905,800.24,4,23.536470588235293
13720,799.9,4,18.60232558139535
13030,799.48,2,8.075555555555555
17703,798.74,3,14.522545454545455
16438,798.35,5,6.04810606060606
13389,797.96,3,15.646274509803922
12701,797.71,2,15.051132075471699
17180,796.03,4,6.218984375
13336,795.12,1,15.590588235294117
15990,792.11,2,15.232884615384616
13167,791.33,4,12.174307692307693
14976,790.86,7,10.984166666666667
13016,789.89,3,16.806170212765956
16759,789.79,3,18.804523809523808
13329,789.0,2,46.411764705882355
14557,788.38,1,49.27375
13212,788.08,3,5.549859154929578
13323,787.85,5,37.516666666666666
13884,787.6,5,13.349152542372881
16546,787.15,2,31.486
13109,786.54,2,16.734893617021275
12628,786.46,3,19.181951219512197
15806,784.58,3,25.309032258064516
15743,784.46,4,8.914318181818182
18136,784.3299999999999,3,20.640263157894736
17387,784.11,2,10.052692307692308
16054,783.9,1,11.198571428571428
17006,781.78,4,17.76772727272727
17341,781.36,3,4.2697267759562845
15679,781.28,4,7.102545454545455
13583,781.03,1,14.736415094339621
16725,781.02,7,5.172317880794702
15239,780.59,2,15.930408163265307
17797,780.43,3,7.0309009009009005
18228,779.9,2,25.996666666666666
12735,779.5699999999999,2,18.12953488372093
17411,778.9399999999999,3,18.99853658536585
13375,778.65,1,21.044594594594592
14815,778.5,2,14.68867924528302
17414,778.0,2,129.66666666666666
16505,777.5999999999999,1,194.39999999999998
13563,777.53,2,15.867959183673468
12425,777.2,1,21.58888888888889
15353,777.02,2,12.333650793650794
15618,776.85,4,17.65568181818182
13314,775.9399999999999,3,12.51516129032258
13341,775.85,1,18.472619047619048
14234,775.46,4,4.877106918238994
16825,775.18,2,27.685
15414,774.9,3,19.869230769230768
16043,773.99,4,19.845897435897434
15075,773.03,1,28.63074074074074
12965,771.91,1,7.081743119266055
17409,771.85,2,59.37307692307692
14662,771.17,4,4.590297619047619
16770,770.1,5,5.311034482758621
14412,770.03,2,17.90767441860465
16480,769.29,1,14.514905660377357
13356,768.24,1,18.291428571428572
17516,768.08,5,5.606423357664234
14550,765.62,2,15.950416666666667
14672,765.55,2,12.549999999999999
17695,765.34,2,21.866857142857143
14885,765.3199999999999,1,51.02133333333333
17268,763.64,4,127.27333333333333
17466,763.28,2,18.61658536585366
16470,762.39,4,4.484647058823529
15599,761.74,2,14.648846153846154
14883,761.59,6,14.369622641509434
16205,761.38,4,7.769183673469388
17425,759.1700000000001,2,17.65511627906977
16036,758.9200000000001,2,13.798545454545456
15568,758.29,3,14.307358490566036
12413,758.1,3,19.95
17979,757.71,4,5.189794520547945
17461,757.46,3,6.823963963963965
15223,755.75,2,37.7875
13370,754.87,1,19.355641025641027
18104,754.64,1,19.858947368421052
13730,752.6,2,17.50232558139535
16256,752.4300000000001,1,57.87923076923077
12908,750.0,2,375.0
17146,749.78,3,21.422285714285714
14923,749.1,1,17.025000000000002
15074,748.87,1,17.830238095238094
15656,748.5,4,15.925531914893616
16859,747.81,2,14.380961538461538
13623,747.78,5,9.231851851851852
14201,747.4399999999999,7,20.201081081081078
16261,746.83,4,6.022822580645162
14050,746.36,2,13.821481481481483
17034,745.52,3,24.850666666666665
14790,745.06,4,16.19695652173913
13950,745.06,4,21.28742857142857
13236,744.85,2,20.69027777777778
13354,743.53,1,14.579019607843136
16730,743.11,3,9.062317073170732
12374,742.93,1,22.513030303030302
12465,742.1899999999999,2,15.79127659574468
13753,741.26,1,21.178857142857144
13900,740.95,3,17.23139534883721
17692,740.9399999999999,4,16.107391304347825
17974,740.79,3,4.138491620111732
15252,740.78,2,16.83590909090909
12603,739.2,1,369.6
14756,738.96,1,19.446315789473687
12976,738.6,1,33.57272727272727
15045,735.66,2,61.305
18156,734.94,2,5.2495714285714286
15215,734.9399999999999,3,20.998285714285714
16362,734.77,5,9.071234567901234
16146,734.13,3,25.314827586206896
17812,732.16,4,5.192624113475177
13575,732.07,5,15.914565217391305
13736,731.9,2,3.831937172774869
16099,731.9,3,18.766666666666666
16491,731.5,1,18.756410256410255
14778,730.86,2,20.881714285714285
18035,730.4,3,13.781132075471698
12468,729.54,2,19.198421052631577
13077,729.27,4,6.5113392857142856
17666,728.1600000000001,2,40.45333333333334
17888,726.05,8,10.836567164179105
14869,725.7,2,10.221126760563381
14055,725.64,1,72.564
16140,725.18,2,20.71942857142857
15584,725.11,4,5.895203252032521
12723,725.07,5,10.508260869565218
15636,724.76,2,28.9904
12475,723.38,1,20.093888888888888
17521,723.21,3,16.071333333333335
15272,721.94,2,11.45936507936508
18062,720.52,3,26.685925925925925
16023,719.81,3,7.126831683168317
14179,719.78,2,4.36230303030303
14725,718.08,1,13.80923076923077
17884,717.45,4,6.1320512820512825
15274,716.5699999999999,2,15.246170212765955
12535,716.35,2,21.069117647058825
15400,716.2,5,59.68333333333334
17029,716.0,2,358.0
15330,714.9599999999999,2,54.99692307692307
15757,714.42,2,15.876
12616,713.3,2,22.290625
13169,712.88,2,54.83692307692308
13147,712.8,4,178.2
17761,712.78,1,37.514736842105265
13416,712.5,2,37.5
13587,712.4,1,89.05
17642,712.29,2,17.80725
15855,712.24,5,8.903
13705,711.86,3,25.423571428571428
17179,711.79,3,8.897375
13249,711.41,3,30.93086956521739
17472,710.29,3,3.9242541436464085
14867,710.28,3,19.73
14127,709.71,3,16.129772727272726
16136,709.38,3,19.172432432432434
15951,708.22,2,17.273658536585366
16449,707.69,2,17.69225
12453,707.09,1,16.443953488372095
16364,707.04,2,13.340377358490565
16309,706.5699999999999,2,16.823095238095238
14880,706.19,3,15.025319148936171
14126,706.13,3,47.07533333333333
15038,705.49,6,5.426846153846154
16015,705.39,3,3.875769230769231
16882,705.12,3,18.080000000000002
17934,704.25,2,33.535714285714285
12612,704.04,1,37.054736842105264
12883,703.47,4,16.749285714285715
18082,703.37,1,9.635205479452054
15103,703.36,2,20.096
15574,702.25,4,4.180059523809524
16997,702.0,3,58.5
14198,701.4,4,17.984615384615385
14356,701.23,2,21.24939393939394
17321,700.86,2,6.550093457943925
13238,700.73,4,22.604193548387098
17734,700.63,3,16.293720930232556
15800,699.08,2,5.874621848739496
13258,698.5799999999999,3,18.383684210526315
17423,698.41,2,26.861923076923077
17796,697.9,4,8.510975609756096
15053,697.79,3,9.828028169014084
14829,697.55,4,16.60833333333333
13596,697.04,2,4.199036144578313
15700,696.68,2,8.10093023255814
17397,696.41,2,7.569673913043478
14009,695.61,2,16.562142857142856
14959,695.42,4,11.786779661016949
15304,694.4,8,30.191304347826087
12925,694.05,2,15.423333333333332
14643,693.81,2,22.380967741935482
12410,693.33,2,26.66653846153846
13601,693.32,2,7.003232323232324
14111,692.85,4,69.285
17198,692.22,3,7.210625
17733,692.19,2,19.776857142857143
13838,691.73,4,3.975459770114943
16212,690.34,2,16.837560975609758
18085,689.95,2,23.79137931034483
13023,689.9,2,17.2475
15181,689.48,3,43.0925
18196,689.13,2,4.887446808510639
17502,689.1,4,24.610714285714288
13799,688.86,2,17.663076923076922
16642,688.33,2,20.245
12658,686.05,1,19.056944444444444
16122,684.42,4,18.011052631578945
16495,684.41,3,7.055773195876288
15669,684.34,4,20.737575757575758
12942,683.9,3,9.118666666666666
17874,683.46,6,14.857826086956523
14222,683.17,1,16.662682926829266
12838,683.13,2,5.55390243902439
15582,682.91,3,15.520681818181817
13548,682.41,2,5.503306451612903
18135,681.91,5,34.0955
12478,680.99,1,18.91638888888889
13524,680.18,5,25.19185185185185
16872,680.02,3,97.14571428571428
15322,679.68,1,16.18285714285714
13430,679.45,2,13.866326530612247
14788,679.44,2,22.648000000000003
17994,678.49,4,8.37641975308642
13925,678.25,4,16.54268292682927
13607,678.01,1,6.918469387755102
13388,677.1,2,19.345714285714287
13040,676.99,2,15.743953488372092
16377,676.2,1,135.24
15626,675.8,2,13.791836734693877
17462,675.69,2,25.025555555555556
13325,675.3,1,56.275
16418,675.27,3,6.620294117647059
13355,674.7,1,21.084375
13464,674.68,1,16.45560975609756
17749,674.52,2,19.272
13951,674.45,3,17.293589743589745
14504,673.26,4,6.2921495327102805
18121,673.1,2,21.034375
14628,671.96,2,27.998333333333335
17883,671.77,4,4.632896551724138
12638,671.69,1,17.222820512820515
17299,669.11,4,11.738771929824562
12418,668.58,1,19.664117647058823
14342,668.56,4,31.836190476190474
13741,668.43,3,19.659705882352938
16383,668.36,2,6.552549019607843
15031,668.14,4,6.019279279279279
18022,668.11,1,3.497958115183246
16268,667.65,2,14.836666666666666
15969,666.1,3,33.305
17777,665.86,3,3.4322680412371134
17105,665.78,2,7.397555555555555
16056,664.85,1,9.777205882352941
13963,664.54,4,18.986857142857144
16208,664.26,2,10.064545454545454
15643,664.0,3,20.12121212121212
14720,663.81,3,17.94081081081081
13240,663.65,4,9.905223880597015
16573,663.61,2,15.800238095238095
14451,662.59,2,6.078807339449542
16014,662.38,3,4.5681379310344825
18218,662.08,2,31.527619047619048
16774,661.52,4,13.781666666666666
13028,661.3199999999999,2,14.695999999999998
14603,660.0,1,330.0
15492,659.46,2,18.841714285714286
13518,659.44,1,17.353684210526318
13759,659.41,2,26.3764
16357,658.88,3,19.378823529411765
14150,658.64,2,25.33230769230769
17779,658.57,3,8.031341463414634
16696,657.9,4,65.78999999999999
12577,657.8,3,4.474829931972788
14818,657.8,3,13.704166666666666
15648,657.35,2,26.294
17459,657.3,2,5.921621621621621
15677,657.23,1,19.916060606060608
16157,656.6899999999999,3,36.48277777777778
13049,656.6800000000001,2,46.90571428571429
16708,656.63,1,24.31962962962963
16127,656.25,1,16.40625
14894,655.75,1,28.51086956521739
16444,654.67,4,7.793690476190475
14651,654.6,2,6.41764705882353
17398,653.38,3,17.19421052631579
18151,653.35,2,17.193421052631578
13496,653.33,2,18.66657142857143
15205,653.24,2,17.655135135135136
14044,652.82,4,3.1235406698564594
14548,652.8,2,163.2
17523,652.74,4,19.78
14034,651.82,3,7.3238202247191015
16734,650.51,3,12.27377358490566
15571,650.4300000000001,4,11.411052631578949
16469,650.43,4,3.5737912087912087
16969,650.41,3,15.48595238095238
17373,646.92,4,11.349473684210526
12589,646.68,2,18.47657142857143
15651,646.3000000000001,3,20.196875000000002
17545,645.96,3,4.454896551724138
14855,645.65,2,32.2825
12719,644.95,2,16.53717948717949
17312,644.3,3,46.021428571428565
16431,642.81,3,7.744698795180722
14020,642.8,2,16.48205128205128
13034,642.77,2,17.372162162162162
15384,642.41,2,15.668536585365853
17046,642.02,1,29.182727272727274
15297,641.94,3,16.46
12365,641.38,2,29.153636363636362
12624,641.13,2,16.87184210526316
13417,640.83,2,22.886785714285715
13318,640.76,3,32.038
12631,640.5,1,20.661290322580644
14301,640.14,1,49.24153846153846
15919,639.89,2,4.4747552447552446
17515,639.02,4,7.345057471264368
18160,638.06,2,16.36051282051282
14754,638.05,2,15.562195121951218
14664,637.89,2,6.443333333333333
14128,637.5,2,13.858695652173912
14481,636.51,2,21.217
15829,636.14,2,12.473333333333333
15773,635.6800000000001,1,63.568000000000005
14000,635.66,1,42.37733333333333
16139,635.41,3,20.497096774193547
17985,634.95,1,27.606521739130436
13892,632.97,4,23.443333333333335
14220,632.4,2,30.114285714285714
16306,632.27,6,15.42121951219512
18183,632.07,2,17.082972972972975
13822,632.0,2,6.583333333333333
14021,631.9,3,28.722727272727273
15244,631.5699999999999,2,18.575588235294116
13539,631.34,3,17.063243243243242
17990,630.84,3,21.753103448275862
13046,629.31,2,17.980285714285714
13525,628.78,2,104.79666666666667
14687,628.38,1,41.892
16022,628.28,1,8.266842105263157
15028,627.13,4,13.065208333333333
13546,626.99,3,6.397857142857143
15402,626.77,2,14.923095238095238
14036,626.65,1,16.49078947368421
13914,626.45,2,18.983333333333334
14382,626.0699999999999,1,4.7791603053435106
16750,623.9300000000001,5,6.567684210526316
16718,623.75,1,13.86111111111111
12649,623.51,3,20.113225806451613
15147,623.5,1,22.267857142857142
13368,623.4,2,21.49655172413793
15258,623.16,2,18.328235294117647
17499,622.88,1,15.572
15182,622.85,2,21.477586206896554
17460,622.43,6,21.46310344827586
15768,621.83,3,23.030740740740743
18217,621.75,2,20.056451612903224
16915,621.68,6,10.906666666666666
17640,621.66,1,124.332
14152,621.29,2,12.67938775510204
13402,621.23,2,15.92897435897436
16141,620.4,1,20.68
12667,620.13,1,18.791818181818183
14529,620.04,3,2.707598253275109
13493,618.63,2,77.32875
16613,618.59,1,20.619666666666667
13145,618.52,4,103.08666666666666
12596,618.27,2,22.898888888888887
16134,618.09,2,17.659714285714287
13301,618.09,4,7.630740740740741
14593,617.99,3,4.065723684210527
14377,617.05,2,56.095454545454544
16442,616.79,3,3.5447701149425286
16311,616.26,2,16.655675675675674
14905,616.15,2,36.24411764705882
16005,615.39,4,2.822889908256881
15275,615.14,1,15.003414634146342
16566,614.66,5,34.147777777777776
16116,612.78,1,18.02294117647059
12513,612.29,1,17.494
18149,612.08,3,38.255
15232,612.06,2,19.743870967741934
15645,612.01,1,11.769423076923077
16109,611.88,2,33.99333333333333
16763,611.85,1,26.60217391304348
13731,610.59,2,16.068157894736842
12673,610.52,2,14.536190476190475
15795,610.01,1,14.524047619047618
13357,609.95,1,6.777222222222223
14636,609.85,2,21.780357142857145
13933,608.79,2,26.469130434782606
12933,607.53,3,5.7314150943396225
15573,607.45,2,5.840865384615385
17119,606.91,2,17.340285714285713
14710,606.13,4,4.360647482014389
17849,605.8000000000001,4,23.300000000000004
14133,605.64,3,21.63
13888,605.63,2,15.14075
17507,605.58,2,6.881590909090909
13233,605.12,2,14.072558139534884
14323,605.06,2,16.807222222222222
13558,605.06,4,3.457485714285714
14675,604.75,1,5.928921568627451
17664,604.64,2,14.061395348837209
12944,604.51,2,20.150333333333332
16732,603.75,1,21.5625
12556,603.71,2,4.989338842975207
12707,603.42,1,18.285454545454545
17259,603.37,2,4.865887096774194
15366,602.51,2,13.69340909090909
17890,602.09,2,6.405212765957447
12654,601.98,5,15.841578947368422
14609,601.56,4,150.39
16654,601.27,4,20.733448275862067
12420,600.39,1,20.70310344827586
18211,600.07,5,14.287380952380953
13243,600.07,1,10.346034482758622
12872,599.97,2,9.090454545454547
12521,599.68,1,15.781052631578946
14965,599.0,2,7.216867469879518
17420,598.83,3,19.961000000000002
14467,598.76,4,6.652888888888889
15720,598.73,1,4.677578125
13311,598.5699999999999,2,23.021923076923073
16298,598.2,3,22.15555555555556
13959,598.2,3,6.502173913043479
14108,597.91,2,17.585588235294118
17864,597.5,3,5.857843137254902
16788,597.48,2,3.854709677419355
14645,597.09,2,19.903000000000002
15381,596.85,2,74.60625
18246,596.1,2,149.025
17658,595.42,2,31.337894736842102
14284,595.25,2,18.6015625
16325,594.24,3,33.013333333333335
15442,594.0,1,297.0
12917,594.0,1,297.0
16535,593.75,1,19.153225806451612
18232,592.97,4,16.026216216216216
16203,592.9,4,16.939999999999998
14692,591.55,4,8.699264705882353
13276,590.93,2,19.697666666666667
13270,590.0,1,590.0
13452,590.0,2,295.0
14882,589.7,2,53.60909090909092
18123,589.4399999999999,2,16.37333333333333
16723,589.15,2,13.701162790697675
16838,588.85,2,23.554000000000002
14338,588.22,2,18.97483870967742
