CustomerID,Recency,Frequency,Monetary
12556,51,2,603.71
12707,292,1,603.42
17259,149,2,603.37
15366,76,2,602.51
17890,323,2,602.09
12654,11,5,601.98
14609,73,4,601.56
16654,142,4,601.27
12420,64,1,600.39
18211,26,5,600.07
13243,204,1,600.07
12872,327,2,599.97
12521,143,1,599.68
14965,97,2,599.0
17420,51,3,598.83
14467,18,4,598.76
15720,25,1,598.73
13311,5,2,598.5699999999999
16298,23,3,598.2
13959,80,3,598.2
14108,31,2,597.91
17864,13,3,597.5
16788,124,2,597.48
14645,157,2,597.09
15381,214,2,596.85
18246,24,2,596.1
17658,26,2,595.42
14284,31,2,595.25
16325,47,3,594.24
15442,249,1,594.0
12917,129,1,594.0
16535,6,1,593.75
18232,82,4,592.97
16203,59,4,592.9
14692,138,4,591.55
13276,64,2,590.93
13270,367,1,590.0
13452,260,2,590.0
14882,27,2,589.7
18123,25,2,589.4399999999999
16723,92,2,589.15
16838,198,2,588.85
14338,162,2,588.22
15624,117,4,588.13
17351,37,3,587.15
17014,9,3,586.33
17360,18,3,585.79
12384,29,2,585.27
15222,319,1,585.0
16384,90,2,584.5
16072,289,1,584.3199999999999
14023,8,2,584.0699999999999
13557,29,2,584.06
15762,66,2,583.75
12426,195,1,582.73
13427,20,3,582.6
17970,212,1,582.59
12695,8,4,582.1
18095,313,2,580.05
16906,82,4,579.77
17142,240,1,579.0
13292,39,2,578.94
17540,25,2,578.9
12601,190,5,577.06
14176,298,4,576.9
16916,24,2,576.26
15830,38,1,576.0
15550,5,4,575.63
16345,45,1,575.41
13487,58,3,575.4
14167,40,4,574.84
14400,150,1,574.7
12784,10,2,574.42
15339,67,2,574.07
15303,291,1,574.02
12879,45,3,573.22
15415,314,1,572.81
13379,27,3,572.56
13405,75,3,572.45
12816,96,2,572.2
13816,24,2,571.67
17616,174,3,571.1999999999999
15821,45,2,570.96
15315,65,2,570.5
14592,36,3,570.46
16667,69,2,570.13
13939,24,3,568.55
13321,73,2,567.36
17897,173,3,566.6
18150,33,3,566.5799999999999
16278,101,1,566.38
13894,24,3,564.62
15344,1,3,563.94
16933,2,2,563.23
14753,88,1,563.15
17265,139,2,562.9
12414,218,3,562.41
12559,311,2,561.71
13946,80,3,561.57
15655,244,1,560.67
13044,292,1,560.47
14273,52,4,559.97
16275,197,1,559.87
18043,25,3,559.51
14177,87,4,559.41
12866,284,1,559.12
17503,3,2,558.96
12987,74,2,558.7
13800,310,1,558.3199999999999
13260,62,1,557.62
17955,199,4,557.3
17295,29,3,556.95
16385,61,3,555.89
14805,16,4,554.65
14891,149,2,554.38
14618,10,3,553.44
15068,47,2,553.36
12363,110,2,552.0
17674,75,2,551.04
17291,309,1,550.8
17235,26,2,550.06
12390,80,1,549.84
16340,108,1,549.07
16536,111,1,548.97
16031,93,2,548.94
14474,47,1,547.66
16811,5,2,547.0699999999999
17637,32,2,547.06
16211,89,1,547.02
17520,54,1,546.81
12743,135,2,546.43
14997,47,3,546.2
17806,12,1,546.04
12793,335,2,545.48
16475,89,4,544.3
13617,41,3,544.18
13390,75,1,544.08
16927,116,3,543.05
13278,41,1,542.73
16230,190,2,542.03
17447,41,2,541.53
17557,15,3,541.46
13874,359,1,540.45
13812,43,3,539.0
14496,312,2,538.8100000000001
15452,30,3,538.73
15469,51,2,538.55
15539,8,1,538.46
17062,314,4,538.37
17345,16,4,537.74
14539,16,2,537.48
16206,55,4,537.06
15043,32,1,537.0
16804,24,3,536.99
16233,72,3,536.68
15535,174,4,536.4
16142,250,1,535.34
12988,293,1,535.32
13000,107,3,534.85
13385,330,1,534.57
13434,75,2,534.24
17443,220,1,534.24
13217,123,3,533.98
15433,214,2,533.3
15756,62,4,532.96
15825,173,1,532.94
16706,38,3,531.35
14265,110,2,530.18
18159,302,1,530.15
14002,135,2,529.73
14463,99,3,529.62
16185,17,2,529.41
17631,2,3,528.33
16602,37,1,528.08
12479,12,1,527.2
17623,33,1,527.05
18252,51,2,526.67
16892,2,5,525.54
17290,4,2,525.24
17429,129,3,524.92
15467,10,3,524.88
15891,227,1,524.52
13721,37,1,524.14
17329,15,2,523.11
18017,82,3,523.0
17712,45,1,522.91
14871,4,4,522.38
12863,53,1,521.2
15149,134,1,520.8
14873,211,1,519.68
12571,40,2,519.61
13643,32,3,519.44
16955,185,4,518.67
16650,72,1,518.42
15030,72,2,518.28
16135,263,1,517.55
17454,193,4,517.53
18205,37,2,517.36
13043,274,1,516.42
15882,199,4,516.36
15809,37,5,515.77
12811,261,3,514.85
15246,239,2,514.15
13005,174,2,513.7
17513,73,1,513.2
17805,74,1,512.31
17480,78,1,511.82
12582,239,2,511.36
14851,24,2,511.35
16561,6,2,511.12
15406,32,2,510.71
12904,19,2,509.58
12436,100,1,509.01
16898,27,3,508.81
15417,86,1,508.8
17391,164,2,508.8
14317,65,1,508.58
17958,117,1,508.46000000000004
17415,80,1,507.84
14158,41,1,507.65999999999997
14820,22,4,507.29
15721,12,1,507.08
16960,39,3,507.05
13885,190,2,506.8
16614,183,1,506.19
14014,78,1,505.18
15081,23,5,504.8
12991,24,2,503.76
17630,170,2,503.6
16863,32,2,502.8
15006,52,1,502.09
13865,59,4,501.56
15881,313,5,501.39
13116,139,1,501.14
13247,18,4,501.12
16616,16,2,500.42
15389,173,1,500.0
14958,148,3,499.68
14077,41,5,499.42
15193,61,1,499.32
14681,72,3,498.95
16488,34,3,498.8
15142,47,1,498.74
17053,131,1,498.48
17298,102,2,498.42
16820,96,1,497.61
17495,8,2,497.56
16368,3,2,497.43
15300,65,1,496.44
15018,39,3,496.21
17374,219,2,495.77
15448,313,1,494.64
16352,18,2,494.44
17333,86,1,494.25
12763,139,2,494.08
15877,2,2,493.28000000000003
13176,47,1,492.84
14270,332,1,492.65
15507,172,1,492.36
13732,29,1,491.86
14236,81,2,490.86
15000,48,1,490.52
14416,23,2,490.22
18074,374,1,489.6
12809,178,1,489.31
17361,50,3,488.2
14396,66,2,487.99
15165,374,1,487.75
16643,246,1,487.51
13338,158,1,487.02
13675,152,2,486.82
17453,18,2,486.72
15287,23,2,486.69
13153,6,1,486.22
12639,239,1,486.1
15109,246,1,484.95
16999,24,2,484.82
16504,26,1,484.38
16518,62,2,484.32
14130,320,1,483.86
13531,206,2,483.8
12808,37,3,483.65000000000003
14147,79,2,483.4
17555,20,2,483.26
14450,181,3,483.25
16603,75,2,482.46999999999997
17950,73,3,482.2
12504,19,2,482.05
16693,69,2,482.01
18216,32,1,481.75
15091,68,1,480.71
16812,361,1,479.35
16008,24,3,478.78
15589,256,3,478.53
16768,48,3,478.09000000000003
12644,130,1,477.90999999999997
13092,71,5,477.83
14320,207,2,477.78999999999996
12447,244,1,476.49
18176,359,1,476.34999999999997
14853,25,2,475.8
14497,310,1,475.37
15780,184,3,475.28000000000003
15349,159,2,473.81
15557,29,1,473.65
16374,67,2,473.03
14013,111,3,473.02
16038,8,3,471.78
17964,32,2,471.7
16885,16,3,471.51
13066,25,2,470.8
15963,20,2,470.76
14431,303,1,470.36
15471,3,1,469.48
15026,81,3,469.0
14896,205,2,468.77
13171,22,3,468.41
14335,17,2,468.26
14029,64,2,467.66
15468,52,2,467.51
13579,15,2,467.04
14205,17,2,466.7
13248,125,2,465.68
15036,73,3,465.55
17140,248,1,465.32
16742,47,1,464.9
13928,11,4,464.57
16586,249,1,463.95
14967,50,1,463.8
12787,10,3,463.65999999999997
17418,43,2,463.46
14489,208,1,463.38
12945,289,1,462.95
14331,125,2,462.65999999999997
14470,12,2,461.19
12391,22,1,460.89
16824,16,2,460.64
16805,174,2,460.59
12491,39,1,460.4
12355,215,1,459.4
16589,72,3,459.24
17880,365,1,458.92
15754,52,3,458.57
13506,317,2,458.52
17392,307,2,457.91
15092,216,2,457.81
15121,51,2,457.72
12375,11,2,457.5
13398,193,1,457.34000000000003
12564,262,1,456.9
12999,197,3,455.88
14513,101,3,455.59000000000003
15585,177,1,455.3
16529,191,1,455.25
13485,234,1,454.24
15475,78,1,454.11
17564,25,3,454.01
18158,10,2,453.4
12729,114,1,453.01
18071,258,2,453.0
14184,67,1,452.89
12591,318,1,452.84999999999997
12970,8,4,452.24
16574,72,1,451.44
15802,143,1,451.42
14173,11,4,450.84
17040,138,1,449.72999999999996
13489,106,4,449.52
12448,45,1,449.45
15739,67,1,449.12
17579,5,3,448.9
14780,55,2,447.68
15646,158,3,447.64
15456,284,3,447.21999999999997
15368,22,1,446.94
15889,157,2,446.87
14149,221,1,446.62
17370,73,4,446.18
17190,59,2,444.74
18006,24,1,444.68
14638,51,1,443.6
16404,71,1,443.05
18222,93,1,443.0
14093,13,1,442.85
12579,79,1,440.42
14022,226,1,440.0
18233,326,1,440.0
15524,25,1,440.0
13954,2,2,439.92
16025,30,1,439.65999999999997
13359,64,1,439.56
16968,5,2,439.43
13358,269,1,439.03
14272,74,2,437.96
12552,39,2,437.82
16034,197,3,437.70000000000005
12592,93,2,437.6
15553,61,1,437.23
16084,300,1,436.18
15551,37,1,436.06
16948,139,3,435.02
14910,3,4,434.35
14460,111,3,434.34
12493,166,2,433.74
17035,246,2,433.53
14157,20,2,432.88
16236,79,1,432.2
16881,67,1,432.0
15976,166,2,430.94
18106,330,1,430.7
12452,17,2,430.57
13245,51,1,430.5
12795,19,1,430.48
12827,6,3,430.15
14998,171,2,429.87
16884,38,2,429.84
15450,31,1,429.84
15230,240,2,429.6
15957,32,1,428.89
13602,65,1,428.89
16324,129,3,428.68
17869,108,5,428.18
15360,40,1,427.93
12725,372,1,427.8
12403,50,1,427.7
12740,64,1,427.6
12802,187,1,427.58
15994,55,1,427.07
17223,311,2,426.79
15930,68,1,426.63
14288,214,1,426.6
15639,135,1,425.32
16780,101,2,425.19
17134,107,2,425.0
17371,18,3,423.89
13140,109,3,423.72
16119,9,2,423.36
15012,54,2,423.04
18034,22,2,422.88
17525,360,1,422.7
13473,61,2,422.64
16689,76,2,422.6
18240,47,1,422.58
17232,3,2,421.52
14757,76,1,420.5
15206,11,4,420.3
14124,85,1,419.58
15361,362,1,418.92
15967,24,2,418.83
12593,109,3,418.1
17701,253,1,417.95
16629,74,2,417.73
13615,319,1,417.69
16737,54,1,417.6
12833,146,1,417.38
18001,13,2,417.23
13166,284,1,417.2
16816,104,4,417.06
13889,93,1,416.9
15935,240,2,416.86
16957,240,2,416.64
13085,158,2,416.08
14139,47,1,415.82
15803,52,1,415.82
12930,79,2,415.8
12580,247,1,415.7
15725,16,1,415.25
14333,68,1,415.2
16795,366,1,414.88
12993,24,4,414.76
16239,57,2,414.2
17483,66,3,414.04
17052,29,1,413.75
13974,50,1,413.59
16834,228,1,413.46
14620,206,2,412.78000000000003
13827,58,3,412.05
15523,85,1,412.01
16272,117,1,411.7
17913,59,2,411.6
14670,281,2,411.53
15186,15,2,411.40999999999997
15099,85,1,410.48
15695,267,2,409.98
14048,306,1,409.93
14348,261,1,409.57
12990,32,3,409.5
15225,235,1,409.4
16243,34,2,409.1
16018,40,2,408.9
15269,24,1,408.8
16399,20,2,408.57
17931,135,2,408.36
16010,246,3,407.5
15184,30,2,406.76
15127,66,1,406.53
16947,236,1,406.48
15342,130,1,406.09
14616,243,3,406.08000000000004
16204,24,1,405.71
18036,33,3,405.62
12922,162,1,405.38
17379,12,1,404.65999999999997
15938,113,5,404.58
16319,218,1,404.40000000000003
16484,174,2,404.3
12498,22,3,403.7
17431,314,1,403.3
15221,367,1,403.25
12386,338,2,401.9
15158,46,1,401.40000000000003
16500,5,6,400.86
16198,76,1,400.68
12792,257,1,400.53999999999996
17375,200,3,400.1
18164,38,1,399.65
13255,10,2,399.51
18154,4,2,399.19
15522,33,2,398.84
17830,2,3,398.7
12508,27,2,398.27
13352,61,1,397.98
15429,27,2,397.35
17926,134,2,397.29
12824,60,1,397.12
13594,53,1,396.97
13673,19,2,396.92
17486,262,1,396.87
15883,3,2,396.48
18067,41,1,396.33
16354,64,2,395.8
17603,79,1,394.72
14619,246,1,394.44
16207,26,1,394.38
15386,187,1,394.14
15264,65,1,393.74
15345,46,1,393.54
17226,309,1,393.49
14600,306,1,393.33
15837,65,1,391.98
16917,277,1,391.52
12982,243,1,390.54
17614,58,1,390.07
17936,6,1,389.84
18024,153,2,389.78
14752,44,1,389.64
13873,120,3,389.6
13345,288,1,389.5
16250,262,2,389.44
15847,39,2,389.27
12690,206,1,389.01
17595,13,2,388.79
15592,47,1,388.58
13899,17,2,388.52
13856,169,3,388.5
17438,254,1,388.45
16776,61,1,388.28
14538,65,2,388.25
17357,25,2,388.14
17817,5,3,387.68
14420,100,1,387.52
17508,281,1,387.31
14114,274,2,386.53
15664,51,1,386.43
14779,281,3,386.15
13821,145,2,385.64
17711,11,2,385.1
13919,60,2,384.81
13833,160,1,384.8
17250,4,2,384.52
17189,107,2,384.4
17205,54,1,384.08
16982,61,1,384.06
15048,66,4,384.05
12733,235,1,383.95
12515,354,1,383.7
15440,55,3,383.68
14304,223,1,383.45
15424,255,2,383.34
12832,33,2,383.03000000000003
13817,30,2,382.98
18181,25,1,382.8
17239,313,1,382.5
13657,11,2,382.14
17999,38,2,382.06
15090,309,1,381.32
16441,68,2,381.2
12871,85,2,380.64
17573,30,3,380.6
16930,27,3,380.55
17138,276,1,380.5
12890,25,1,380.46999999999997
16769,261,1,380.39
17031,12,2,380.35
14731,48,3,380.02
14594,8,2,379.83
16552,243,2,379.73
13589,15,2,379.65
13656,165,2,379.65
17878,44,1,379.45
15885,93,3,379.35
16909,73,1,379.14
13372,90,1,378.64
17078,37,2,378.2
17736,10,3,377.44
15025,34,1,377.01
17489,59,2,376.64
13936,180,1,376.58
16858,369,1,375.69
14448,10,2,375.35
14079,125,1,375.1
16147,134,1,375.0
14067,64,2,374.7
17492,249,1,374.57
12873,283,1,374.0
13351,67,1,373.94
13569,18,2,373.75
16321,73,5,373.65
16903,30,1,373.24
12895,43,2,372.8
12544,37,1,372.7
12981,30,2,372.21999999999997
16065,366,1,372.09
13300,170,1,371.89
17765,159,3,371.88
14690,45,2,371.7
18155,76,3,371.62
15472,114,1,371.56
14950,20,1,371.2
15975,85,1,371.01
15063,214,1,370.79999999999995
16343,17,2,370.48
15922,374,1,369.5
16758,66,1,369.34
14888,208,1,369.2
16372,34,2,367.93
17911,10,1,366.23
17358,304,2,365.85
17432,19,2,365.76
16499,361,2,365.45
16202,361,1,365.27
14886,253,1,364.8
15949,17,2,364.71999999999997
12373,312,1,364.6
15343,88,1,364.5
14528,38,1,364.21999999999997
12538,30,1,363.95
17330,23,2,363.9
15901,17,3,363.88
14171,99,1,363.79
16509,297,1,363.7
12915,149,2,363.65
18056,289,1,363.65
16485,78,1,363.65
14932,366,1,363.53
14427,51,2,363.34000000000003
16378,248,3,362.95
16052,55,1,362.06
13844,12,1,361.62
16305,139,1,361.22
13291,156,1,361.11
15872,15,2,360.93
16595,62,1,360.16
13780,8,2,360.01
13298,2,1,360.0
15120,134,1,358.82
17948,148,1,358.56
16823,228,1,358.38
13228,82,1,358.0
13976,207,1,357.98
16274,374,1,357.95
17025,61,3,357.77
16971,39,1,357.21
18040,20,2,357.2
13453,166,2,356.98
14500,89,3,356.85
15713,144,2,356.7
15247,123,1,356.0
14537,58,1,355.56
15840,59,2,355.56
12617,30,1,355.53000000000003
17742,114,2,355.11
13642,216,1,354.8
17222,66,1,354.15
12888,215,2,354.12
12845,268,4,354.09000000000003
15870,33,1,354.09000000000003
12715,107,1,353.86
17252,117,2,353.86
13173,5,2,353.65000000000003
13210,94,1,353.48
13343,178,1,353.43
14804,9,1,353.27
17976,373,1,353.19
15678,53,1,352.7
18112,13,2,352.69
15334,157,3,351.67
12566,87,1,351.65
15789,359,1,351.3
13923,54,1,351.13
15900,24,1,351.11
13332,15,1,350.9
13740,241,1,350.75
17835,3,3,350.64
17795,180,2,350.39
13108,373,1,350.06
12532,31,1,349.83
13670,76,1,349.7
13887,205,1,349.55
18250,311,1,349.27
15405,190,1,349.1
13927,75,1,348.99
13790,5,1,348.8
18127,20,3,348.73
12527,82,3,348.71
15579,69,2,348.6
16159,282,1,348.2
13052,213,1,348.15
14379,45,2,348.1
13497,283,2,348.05
17668,2,2,347.75
13062,192,1,346.98
13649,257,2,346.6
16423,25,1,346.12
13091,29,1,345.82
15781,26,3,345.46
17123,162,1,345.3
13774,82,1,345.0
14633,267,1,344.9
16978,78,1,344.33
17569,333,1,344.14
13068,11,2,344.0
15047,270,1,343.62
15520,2,1,343.5
18081,37,3,343.45
15880,370,1,343.28
12875,144,2,343.23
17201,54,1,342.63
16851,5,3,342.45
16826,52,1,341.7
13347,71,1,341.36
17917,46,3,341.28
14491,176,2,340.93
12519,64,1,340.84
15115,19,1,340.11
13737,201,1,339.6
17045,114,3,339.44
16545,165,1,339.3
17697,237,1,338.95
17839,43,1,338.8
16183,68,1,338.71000000000004
15652,92,1,337.74
15942,134,1,337.44
13930,58,2,337.34
17973,52,1,337.04
16105,249,1,336.96
17914,4,1,336.43
17384,20,2,336.4
15619,11,1,336.4
14954,13,1,336.17
18078,218,2,336.13
15921,173,1,336.03000000000003
18276,44,1,335.86
14196,107,1,335.52
16063,261,1,335.32
17221,8,2,335.13
12489,337,1,334.93
14988,212,1,334.54
15466,86,1,334.53
12350,311,1,334.4
15918,191,2,334.23
14264,155,2,333.97
13216,268,1,333.74
13727,29,2,333.48
16625,275,1,333.08
14902,26,1,332.66
13904,38,2,332.64
16850,334,1,332.40999999999997
16803,66,1,332.3
16177,51,1,331.95
16030,310,1,331.24
15210,226,1,331.18
16478,26,3,331.0
12891,186,3,331.0
17862,324,1,330.9
15714,12,2,330.88
13706,303,1,330.79
14517,34,2,330.45
15130,170,1,330.11
16593,51,3,330.03
12953,10,1,329.85
14716,44,2,329.68
17866,143,1,329.65
17615,131,3,329.6
13239,262,1,329.56
17154,76,1,329.34
15153,32,1,329.25
14012,278,1,328.8
16855,24,2,328.4
15213,319,2,328.34999999999997
14747,250,1,328.2
14206,240,1,328.15999999999997
16318,36,1,328.15
15314,200,1,327.96999999999997
14024,122,2,327.7
16366,19,1,327.3
14870,262,1,327.25
16322,2,2,326.75
14987,16,2,326.4
17715,201,1,326.4
16071,45,1,326.24
15363,373,1,326.0
12844,30,2,325.96
16830,39,1,325.91
14850,312,1,325.75
15944,277,1,325.09999999999997
12790,193,1,324.91999999999996
13801,67,1,324.8
15597,36,1,324.57
16685,62,2,324.24
18261,44,2,324.24
14555,58,2,324.14
15675,82,3,323.69
17793,26,1,323.04
16739,177,1,323.0
13955,155,2,322.96
16627,80,1,322.8
16342,76,4,322.41
15224,359,2,322.08
14424,18,1,322.08
14484,51,1,321.92
14823,181,3,321.43
15236,299,1,321.05
18117,26,1,320.71999999999997
16096,265,1,320.62
14622,185,1,320.58
13986,18,1,320.46
16674,55,2,319.61
15107,312,6,319.5
16967,190,1,319.02
17157,8,2,319.0
17229,97,2,318.76
17248,121,1,318.65
14703,15,1,318.17
12648,155,1,318.05
18066,76,1,318.0
17172,79,1,317.76
17267,128,2,317.62
15101,9,2,317.53000000000003
16386,29,2,317.2
15257,284,1,317.15
15385,41,1,316.88
15243,75,1,316.68
16761,97,1,316.62
15204,358,1,316.58
17458,16,1,316.5
13494,312,1,316.26
14479,254,2,316.25
16473,165,3,316.11
12614,278,1,315.6
16091,155,2,315.06
15766,65,1,315.06
17237,12,2,314.69
16193,237,1,314.45
12650,4,1,314.44
16227,226,1,314.22
15970,304,1,314.09999999999997
13484,242,1,313.8
16582,114,1,313.62
14729,374,1,313.49
13845,65,1,312.98
15318,4,1,312.62
12834,283,1,312.38
17362,240,2,312.23
17070,115,1,312.14
12785,365,1,311.95
16450,150,1,311.92
14142,374,1,311.81
15326,334,1,311.71
14951,80,1,311.69
14327,164,1,311.65
12852,295,1,311.55
13990,214,1,311.3
17854,186,2,311.26
16781,373,1,311.25
13897,51,1,311.16
17912,311,5,311.01
17266,3,3,310.64
15185,71,1,310.62
15308,275,1,310.46999999999997
14311,243,1,310.26
14924,246,1,310.05
15661,318,2,309.8
15699,18,1,309.65
16810,193,1,309.54
14339,243,1,309.52
14847,149,1,309.4
17604,218,2,309.36
12884,89,1,309.05
13787,76,2,309.04
15010,36,1,308.94
16956,18,1,308.74
13699,156,1,308.58
17510,25,1,308.48
13369,366,1,308.28
13466,185,1,307.9
15973,367,1,307.82
16123,52,1,307.78
13529,79,2,307.76
13395,186,1,307.72
13060,254,1,307.53
14915,92,2,307.48
17120,234,1,307.46
13932,295,1,307.4
13142,20,1,307.09000000000003
17334,303,2,307.02
15087,282,1,306.94
17551,360,1,306.84
16668,16,6,306.72
13762,219,1,306.72
13718,247,2,306.55
18059,24,3,306.46
15659,44,1,306.45
17176,202,1,306.13
13863,248,1,305.78
15219,177,1,305.75
16796,90,1,305.62
16181,74,1,305.53999999999996
13045,100,1,305.28000000000003
18220,227,1,305.28
12623,277,1,305.1
13667,150,1,305.02
17941,131,1,304.56
15163,19,2,304.46999999999997
18185,250,1,304.25
16217,236,2,304.25
17732,373,1,303.97
16400,95,1,303.93
13083,5,2,303.75
17433,89,1,303.15999999999997
15060,9,4,303.09000000000003
16425,303,1,302.7
14248,319,1,302.58
18165,178,1,302.46
16104,62,1,302.36
16292,122,1,302.25
17506,76,1,302.2
15054,13,2,302.1
17094,323,1,302.0
16297,269,1,301.9
16715,79,1,301.71999999999997
15667,40,1,301.32
15148,11,1,301.29
15623,142,1,301.03000000000003
13479,201,2,300.95
17978,366,1,300.92
16430,58,1,300.85
16479,11,2,300.83
14762,264,1,300.52
13304,352,1,300.42
15254,128,1,300.36
13745,163,1,300.04
18053,71,1,300.02
16402,265,2,299.6
18215,90,1,299.34000000000003
17124,186,1,298.89
15609,185,1,298.48
17255,41,2,298.41
17824,52,1,298.4
17678,264,1,298.11
12881,276,1,298.0
15857,19,1,297.0
13708,272,1,296.88
14985,199,2,296.75
17531,191,1,296.7
13441,92,1,296.64
15154,76,1,296.42
13751,289,1,296.25
13504,65,1,295.93
16998,150,4,295.0
13573,51,2,294.4
15732,213,2,294.12
17163,22,2,293.1
12829,337,2,293.0
15545,55,2,292.72
16721,263,1,292.47
13259,62,1,292.32
13502,17,3,292.0
13449,24,1,291.88
13544,40,2,291.41
14656,170,2,291.05
14947,73,2,290.82
16648,43,1,290.66
15279,355,1,290.51
17691,359,2,290.4
16526,172,1,290.36
17081,26,2,290.16
14784,27,2,289.99
17464,159,1,289.96000000000004
14953,26,1,289.82
16897,300,2,289.78
14162,174,2,289.36
16125,368,1,289.35
14549,312,1,289.24
17501,221,2,288.6
16808,100,2,288.42
15396,113,1,288.18
17977,30,1,288.14
17080,23,2,287.62
17760,22,2,287.59
16432,65,1,287.40000000000003
13760,55,2,286.79
16555,36,2,285.89
14660,87,2,285.74
17636,20,1,285.56
16429,107,1,284.55
18190,193,2,284.46
13121,270,1,283.73
13439,256,1,283.71
12703,72,1,283.55
17783,73,2,283.47
17251,363,1,283.28
18270,39,2,283.15000000000003
17694,142,1,283.12
14350,275,1,282.93
13754,152,2,282.6
13177,65,1,282.45
17247,16,1,282.19
16557,25,2,281.85
17403,37,1,281.62
16848,53,1,281.42
14242,235,2,280.55
13606,30,3,280.54
16149,5,2,280.52
14975,58,1,279.94
15556,25,1,279.77
14480,12,1,279.05
17786,86,2,278.74
14764,47,1,278.3
14908,75,1,277.8
17968,374,1,277.35
13803,256,1,277.07
15355,30,2,277.05
16883,188,2,276.73
13272,32,2,276.56
14508,23,2,276.42
12750,129,1,275.88
14512,188,2,275.28
16313,4,2,274.15
16727,365,1,272.82
17254,5,2,272.44
17498,76,1,272.21999999999997
14819,65,2,272.07
13917,50,2,272.04
14816,198,1,271.85
13058,25,3,271.40000000000003
13837,212,2,271.24
17767,16,1,271.2
17496,359,1,271.05
18108,255,1,271.0
17011,31,1,270.9
15774,69,1,270.8
13533,183,3,270.79
14520,2,2,270.6
13242,113,3,270.40000000000003
12558,8,1,269.96
14727,275,1,268.58
15408,265,1,267.18
17550,198,3,267.16
15320,45,1,267.13
17708,188,2,267.08
15517,234,1,267.03
16451,88,1,266.96999999999997
14863,30,1,266.76
15119,246,1,266.4
12962,8,2,266.39
15019,267,1,266.0
14068,321,1,265.85
17430,33,2,265.76
14423,219,1,265.2
13973,288,1,264.7
15912,179,2,264.62
14452,11,2,264.44
15894,254,2,263.55
12492,64,2,263.21
16936,26,1,262.68
17194,274,2,262.62
16413,57,1,262.2
17385,15,1,261.11
13189,19,2,260.68
14053,125,2,260.25
15014,44,2,260.17
15143,226,1,259.45
17125,51,1,259.35
13127,78,1,259.17
16447,136,1,259.01
15577,152,3,258.88
13277,16,4,258.4
13227,202,1,257.7
14375,186,1,257.68
18009,236,1,257.34
13626,253,1,257.23
16048,374,2,256.44
12430,44,1,256.4
13806,64,1,256.38
17896,24,1,256.32
14761,59,2,255.9
15277,47,1,255.9
14881,20,1,255.4
16226,204,3,255.12
15261,136,1,254.82
12604,80,2,254.17999999999998
14765,30,3,254.11
15689,120,2,254.1
12797,366,1,254.03
15759,219,3,253.04
17860,369,1,252.8
15035,90,1,252.73
13404,2,2,252.49
15346,333,1,252.42
13645,121,1,252.1
13711,219,2,252.06
16330,18,3,251.91
16836,40,2,251.87
17155,18,2,251.7
16976,268,1,251.51999999999998
16024,13,1,251.24
13512,261,1,251.21
14501,184,2,251.20999999999998
13207,16,2,250.26000000000002
16596,16,2,250.15
17303,362,1,250.04
15510,331,1,250.0
17456,366,1,249.85999999999999
18005,4,2,249.72
16124,318,1,249.0
17111,48,1,248.61
13061,73,1,248.60999999999999
18212,327,1,248.42
16510,373,1,248.1
15097,5,1,248.08
13592,36,4,247.96
18072,186,1,247.44
13349,11,1,247.32
14658,6,2,247.15
17051,195,1,247.14
15783,11,1,246.3
17278,242,1,246.04
16778,75,2,245.94
17771,57,2,245.81
12660,12,1,245.1
16601,41,1,244.8
15118,135,1,244.8
16528,4,1,244.41
17892,57,3,244.1
17925,373,1,244.08
13103,40,1,243.94
16793,58,1,243.84
18193,166,1,243.76
13886,72,1,243.56
15634,18,1,243.55
17339,95,2,243.35999999999999
17908,374,1,243.28
14647,202,1,243.22
16215,81,1,242.35
15776,134,1,241.62
14523,109,1,241.09
16427,264,2,241.06
15598,54,1,240.68
15286,50,1,240.55
13565,20,2,240.22
17256,108,2,240.0
17181,58,2,239.92
15690,5,2,239.76
13570,244,1,239.49
17684,44,1,239.41
16756,215,1,239.4
12561,303,1,238.85
15850,20,2,238.85
12718,72,1,238.25
17877,171,1,237.60999999999999
14586,277,1,237.35999999999999
15457,263,1,237.07
18110,20,1,236.3
12732,180,1,236.26
16026,44,1,236.09
13187,338,1,236.02
15462,95,3,234.6
14473,75,2,234.34
17060,267,1,234.23999999999998
16961,117,1,234.17000000000002
12736,333,1,234.0
15483,162,4,233.81
13348,65,1,233.76
16583,374,1,233.45
14995,39,2,233.23
16302,127,1,233.22
13678,152,1,232.6
18213,237,1,232.48
16117,190,1,232.21
15393,17,2,231.86
16641,106,1,231.1
18030,5,2,230.64999999999998
15866,102,1,230.53
16445,34,1,230.51
13786,368,1,230.4
16926,372,1,230.25
13960,22,2,230.22
12812,45,1,229.64
13474,237,1,229.59
13008,324,1,229.47
15528,255,1,229.33
14793,22,1,228.99
17347,87,1,228.96
13146,27,1,228.91
13712,247,1,228.84
13070,193,1,228.8
17969,167,2,228.2
16527,82,1,228.06
14569,2,1,227.39
17212,254,1,226.85
17572,72,4,226.75
16315,331,1,226.37
16777,81,2,226.35
16619,264,1,226.21
12672,330,1,225.9
17789,282,1,225.9
14624,58,2,225.85
14357,44,1,225.77
12402,324,1,225.6
16690,73,2,225.58
14052,20,1,225.36
16587,233,1,225.15
17171,290,1,224.91
15175,72,1,224.14
16471,275,1,223.95
16753,59,1,223.92000000000002
14929,33,1,223.88
13926,24,1,223.85
