CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score
17083.0,110,3,1405.78,2,3,3,233
15563.0,23,4,1400.44,3,3,3,333
14741.0,12,6,1400.34,4,4,3,443
18202.0,200,3,1396.99,1,3,3,133
13995.0,16,5,1393.69,4,4,3,443
17354.0,51,1,1393.06,3,1,3,313
15810.0,79,4,1391.98,2,3,3,233
15051.0,24,3,1391.61,3,3,3,333
13414.0,134,3,1390.5,2,3,3,233
13516.0,22,3,1389.41,3,3,3,333
15898.0,2,5,1388.88,4,4,3,443
16539.0,3,4,1388.81,4,3,3,433
15453.0,2,7,1388.37,4,4,3,443
15134.0,15,8,1387.99,4,4,3,443
12952.0,6,4,1387.79,4,3,3,433
17676.0,5,6,1387.68,4,4,3,443
12775.0,18,5,1386.04,4,4,3,443
13308.0,23,3,1385.51,3,3,3,333
18167.0,24,3,1384.86,3,3,3,333
17311.0,79,2,1384.85,2,2,3,223
13572.0,206,1,1384.25,1,1,3,113
14507.0,24,6,1383.18,3,4,3,343
14116.0,20,5,1382.74,3,4,3,343
16389.0,54,4,1382.07,2,3,3,233
16726.0,27,5,1382.02,3,4,3,343
17621.0,22,3,1379.9,3,3,3,333
12886.0,68,2,1378.4,2,2,3,223
15569.0,104,5,1375.71,2,4,3,243
16669.0,24,3,1374.87,3,3,3,333
14434.0,22,6,1372.8,3,4,3,343
15095.0,104,4,1370.6,2,3,3,233
13813.0,40,4,1366.86,3,3,3,333
14897.0,8,4,1366.38,4,3,3,433
13396.0,30,2,1360.99,3,2,3,323
14102.0,6,5,1360.28,4,4,3,443
15411.0,27,4,1358.88,3,3,3,333
13232.0,13,7,1357.6,4,4,3,443
17054.0,29,5,1356.33,3,4,3,343
14064.0,30,5,1353.74,3,4,3,343
14859.0,13,4,1353.74,4,3,3,433
15116.0,18,4,1352.75,4,3,3,433
16079.0,17,3,1352.0,4,3,3,433
16493.0,80,4,1351.63,2,3,3,233
12770.0,211,1,1351.45,1,1,3,113
12646.0,5,2,1346.97,4,2,3,423
14154.0,240,2,1345.62,1,2,3,123
15398.0,17,2,1345.53,4,2,3,423
12463.0,54,4,1344.78,2,3,3,233
17372.0,41,8,1342.68,3,4,3,343
16317.0,120,3,1341.65,2,3,3,233
13743.0,3,7,1341.6,4,4,3,443
18177.0,32,6,1341.42,3,4,3,343
16045.0,120,4,1340.7,2,3,3,233
13501.0,289,1,1340.32,1,1,3,113
15734.0,115,2,1339.45,2,2,3,223
12620.0,15,3,1339.41,4,3,3,433
15059.0,41,9,1337.72,3,4,3,343
16110.0,46,3,1337.48,3,3,3,333
12919.0,9,6,1335.19,4,4,3,443
15680.0,10,3,1333.68,4,3,3,433
17932.0,30,3,1331.57,3,3,3,333
12676.0,25,6,1331.39,3,4,3,343
16295.0,10,4,1328.55,4,3,3,433
15146.0,165,2,1327.16,1,2,3,123
17633.0,32,4,1324.84,3,3,3,333
12854.0,79,3,1324.5,2,3,3,233
17095.0,23,3,1324.16,3,3,3,333
16370.0,83,4,1320.56,2,3,3,233
14794.0,3,7,1319.91,4,4,3,443
13168.0,37,4,1319.19,3,3,3,333
16083.0,101,2,1317.62,2,2,3,223
12526.0,1,3,1316.66,4,3,3,433
14921.0,31,2,1316.07,3,2,3,323
12576.0,36,5,1315.83,3,4,3,343
14511.0,12,5,1314.81,4,4,3,443
16464.0,20,3,1314.68,3,3,3,333
14973.0,108,3,1314.45,2,3,3,233
14738.0,43,7,1314.45,3,4,3,343
16040.0,66,3,1313.55,2,3,3,233
12364.0,8,4,1313.1,4,3,3,433
12516.0,78,2,1312.06,2,2,3,223
14856.0,37,3,1311.38,3,3,3,333
14477.0,20,4,1309.6,3,3,3,333
16120.0,60,4,1309.14,2,3,3,233
14047.0,9,5,1308.61,4,4,3,443
13328.0,317,1,1308.48,1,1,3,113
14297.0,18,4,1305.33,4,3,3,433
12507.0,135,3,1304.81,2,3,3,233
16744.0,12,7,1304.76,4,4,3,443
17919.0,89,1,1304.04,2,1,3,213
15813.0,208,2,1303.91,1,2,3,123
14898.0,24,6,1303.52,3,4,3,343
15108.0,142,4,1300.25,2,3,3,233
15494.0,22,2,1299.23,3,2,3,323
12488.0,10,3,1298.66,4,3,3,433
12372.0,72,3,1298.04,2,3,3,233
15602.0,9,9,1297.87,4,4,3,443
17961.0,22,39,1296.44,3,4,3,343
16929.0,4,7,1295.39,4,4,3,443
16224.0,58,4,1295.3,2,3,3,233
15621.0,5,4,1293.03,4,3,3,433
16101.0,71,1,1290.7,2,1,3,213
15171.0,332,1,1289.5,1,1,3,113
15136.0,3,4,1286.7,4,3,3,433
16949.0,4,6,1286.27,4,4,3,443
17350.0,9,4,1286.07,4,3,3,433
17802.0,83,3,1285.04,2,3,3,233
16899.0,8,6,1281.56,4,4,3,443
13878.0,55,1,1281.53,2,1,3,213
13538.0,44,7,1280.85,3,4,3,343
16951.0,135,3,1277.75,2,3,3,233
16692.0,257,2,1276.0,1,2,3,123
17019.0,12,4,1272.61,4,3,3,433
12394.0,64,2,1272.48,2,2,3,223
12630.0,10,2,1270.88,4,2,3,423
14669.0,242,3,1269.99,1,3,3,133
13492.0,137,3,1269.84,2,3,3,233
13431.0,68,2,1269.1,2,2,3,223
14916.0,71,4,1268.98,2,3,3,233
15199.0,60,4,1268.7,2,3,3,233
16660.0,17,4,1267.65,4,3,3,433
17037.0,88,1,1267.32,2,1,3,213
17158.0,33,3,1266.97,3,3,3,333
14105.0,240,1,1266.23,1,1,3,113
13989.0,66,2,1266.08,2,2,3,223
16842.0,101,3,1264.19,2,3,3,233
15497.0,18,2,1262.2,4,2,3,423
15009.0,13,3,1261.78,4,3,3,433
16688.0,2,4,1260.86,4,3,3,433
17388.0,78,4,1259.56,2,3,3,233
17412.0,3,7,1258.06,4,4,3,443
13151.0,296,1,1257.87,1,1,3,113
14931.0,5,5,1257.68,4,4,3,443
16639.0,32,3,1257.51,3,3,3,333
17481.0,4,4,1255.59,4,3,3,433
13848.0,93,3,1255.0,2,3,3,233
17262.0,53,5,1253.36,2,4,3,243
14698.0,2,5,1250.76,4,4,3,443
14383.0,39,3,1247.69,3,3,3,333
12689.0,26,2,1247.61,3,2,3,323
13029.0,31,3,1247.5,3,3,3,333
15004.0,148,1,1246.32,1,1,3,113
12494.0,16,7,1246.1,4,4,3,443
13860.0,2,5,1245.9,4,4,3,443
14428.0,8,5,1244.83,4,4,3,443
16531.0,23,7,1244.59,3,4,3,343
17584.0,8,2,1242.3,4,2,3,423
17588.0,101,3,1240.2,2,3,3,233
17731.0,80,4,1240.11,2,3,3,233
12985.0,1,2,1239.38,4,2,3,423
13476.0,179,2,1238.47,1,2,3,123
14893.0,10,2,1237.85,4,2,3,423
13931.0,96,2,1237.53,2,2,3,223
15201.0,88,5,1236.54,2,4,3,243
14684.0,26,5,1236.28,3,4,3,343
15376.0,41,3,1233.36,3,3,3,333
15910.0,1,8,1232.18,4,4,3,443
18080.0,19,2,1231.5,3,2,3,323
18171.0,59,5,1231.31,2,4,3,243
14913.0,36,4,1227.43,3,3,3,333
12997.0,23,4,1226.89,3,3,3,333
12412.0,75,3,1226.88,2,3,3,233
17774.0,97,4,1225.41,2,3,3,233
15841.0,73,4,1224.06,2,3,3,233
13208.0,59,6,1223.9,2,4,3,243
16794.0,2,10,1222.71,4,4,3,443
14745.0,113,5,1220.26,2,4,3,243
15227.0,37,5,1219.4,3,4,3,343
13491.0,52,10,1215.82,2,4,3,243
17410.0,17,5,1214.72,4,4,3,443
13055.0,79,3,1214.41,2,3,3,233
18263.0,26,3,1213.16,3,3,3,333
13918.0,50,2,1212.84,3,2,3,323
16653.0,17,2,1212.66,4,2,3,423
12464.0,11,8,1212.05,4,4,3,443
17653.0,37,4,1207.56,3,3,3,333
15737.0,15,8,1205.12,4,4,3,443
16800.0,12,1,1201.49,4,1,3,413
13158.0,95,4,1201.06,2,3,3,233
17320.0,101,3,1200.62,2,3,3,233
17800.0,38,9,1199.01,3,4,3,343
15605.0,37,5,1198.23,3,4,3,343
13118.0,20,5,1197.81,3,4,3,343
13211.0,11,3,1197.42,4,3,3,433
16042.0,23,5,1197.27,3,4,3,343
17867.0,31,6,1197.1,3,4,3,343
14487.0,27,6,1196.33,3,4,3,343
17720.0,27,4,1195.94,3,3,3,333
17526.0,5,4,1195.9,4,3,3,433
15145.0,5,4,1194.73,4,3,3,433
12611.0,53,1,1193.32,2,1,3,213
13882.0,3,5,1191.13,4,4,3,443
12462.0,19,2,1189.59,3,2,3,323
16612.0,33,4,1187.66,3,3,3,333
15630.0,46,2,1186.35,3,2,3,323
13752.0,125,6,1186.28,2,4,3,243
17058.0,82,3,1179.89,2,3,3,233
16950.0,57,3,1178.56,2,3,3,233
12885.0,64,3,1175.22,2,3,3,233
12640.0,24,3,1174.58,3,3,3,333
15306.0,65,3,1174.35,2,3,3,233
14857.0,60,2,1173.12,2,2,3,223
13611.0,90,3,1171.8,2,3,3,233
18168.0,177,6,1169.94,1,4,3,143
12358.0,2,2,1168.06,4,2,3,423
13500.0,24,3,1166.77,3,3,3,333
14737.0,4,3,1164.55,4,3,3,433
14261.0,51,2,1163.45,3,2,3,323
14447.0,19,5,1163.23,3,4,3,343
16714.0,219,3,1161.53,1,3,3,133
12546.0,47,2,1161.5,3,2,3,323
15088.0,22,2,1160.07,3,2,3,323
17348.0,15,5,1159.52,4,4,3,443
13499.0,18,5,1159.11,4,4,3,443
16184.0,65,6,1158.79,2,4,3,243
14723.0,11,6,1158.3,4,4,3,443
13744.0,96,2,1156.36,2,2,3,223
16637.0,33,4,1154.47,3,3,3,333
16062.0,10,4,1153.62,4,3,3,433
12710.0,97,3,1149.02,2,3,3,233
17505.0,162,2,1145.84,1,2,3,123
16766.0,274,2,1145.6,1,2,3,123
12769.0,239,1,1143.6,1,1,3,113
17770.0,199,5,1143.27,1,4,3,143
18125.0,30,4,1142.99,3,3,3,333
15985.0,124,2,1142.42,2,2,3,223
16270.0,354,1,1141.24,1,1,3,113
13330.0,93,3,1140.93,2,3,3,233
13819.0,302,3,1140.35,1,3,3,133
16172.0,96,5,1140.21,2,4,3,243
17135.0,17,7,1139.73,4,4,3,443
17500.0,18,3,1138.0,4,3,3,433
17302.0,15,5,1135.63,4,4,3,443
17242.0,109,2,1135.04,2,2,3,223
15489.0,23,3,1134.28,3,3,3,333
16989.0,8,6,1133.25,4,4,3,443
17585.0,110,4,1133.07,2,3,3,233
13282.0,19,3,1132.14,3,3,3,333
13772.0,34,3,1132.13,3,3,3,333
13310.0,29,3,1132.03,3,3,3,333
13610.0,13,7,1131.88,4,4,3,443
15500.0,9,4,1131.56,4,3,3,433
13447.0,24,3,1129.14,3,3,3,333
14824.0,11,4,1127.71,4,3,3,433
12609.0,79,3,1126.85,2,3,3,233
14708.0,3,3,1126.37,4,3,3,433
17470.0,45,5,1125.07,3,4,3,343
14129.0,2,5,1123.86,4,4,3,443
15436.0,13,3,1122.53,4,3,3,433
13486.0,79,3,1122.41,2,3,3,233
17562.0,15,7,1122.38,4,4,3,443
16807.0,143,3,1121.59,1,3,3,133
16086.0,60,5,1121.39,2,4,3,243
15730.0,66,3,1120.88,2,3,3,233
17894.0,72,8,1119.81,2,4,3,243
14276.0,99,3,1119.74,2,3,3,233
13064.0,13,4,1119.49,4,3,3,433
12842.0,71,2,1118.99,2,2,3,223
15716.0,146,4,1118.81,1,3,3,133
17788.0,74,2,1117.9,2,2,3,223
13591.0,65,3,1117.13,2,3,3,233
14971.0,36,3,1116.57,3,3,3,333
16350.0,22,4,1116.47,3,3,3,333
12679.0,59,4,1113.02,2,3,3,233
17609.0,41,5,1112.22,3,4,3,343
16049.0,41,3,1111.79,3,3,3,333
14161.0,216,3,1110.52,1,3,3,133
14817.0,201,2,1110.34,1,2,3,123
15069.0,180,1,1109.53,1,1,3,113
12399.0,120,4,1108.65,2,3,3,233
15933.0,22,3,1107.46,3,3,3,333
16833.0,2,4,1106.53,4,3,3,433
12857.0,211,2,1106.4,1,2,3,123
14410.0,93,9,1105.07,2,4,3,243
14948.0,24,6,1101.97,3,4,3,343
17047.0,86,3,1100.9,2,3,3,233
14744.0,17,7,1099.98,4,4,3,443
15978.0,78,1,1098.78,2,1,3,213
13104.0,4,6,1098.48,4,4,3,443
17966.0,38,5,1098.43,3,4,3,343
16225.0,45,5,1096.32,3,4,3,343
16533.0,20,3,1095.56,3,3,3,333
13652.0,46,3,1095.08,3,3,3,333
15745.0,20,4,1094.59,3,3,3,333
15608.0,29,4,1093.68,3,3,3,333
13521.0,2,3,1093.65,4,3,3,433
18189.0,78,2,1090.24,2,2,3,223
13853.0,58,1,1090.14,2,1,3,213
12534.0,131,1,1089.18,2,1,3,213
15763.0,32,2,1086.92,3,2,3,323
13467.0,11,2,1083.71,4,2,3,423
17041.0,27,3,1081.57,3,3,3,333
14561.0,76,3,1080.76,2,3,3,233
16200.0,5,2,1080.62,4,2,3,423
13726.0,39,2,1079.66,3,2,3,323
15197.0,11,3,1079.61,4,3,3,433
12354.0,233,1,1079.4,1,1,3,113
13715.0,282,5,1079.34,1,4,3,143
16980.0,256,2,1078.96,1,2,3,123
14352.0,158,4,1078.96,1,3,3,133
16094.0,12,4,1078.23,4,3,3,433
16563.0,54,1,1077.74,2,1,3,213
13131.0,24,3,1073.3,3,3,3,333
15712.0,10,5,1072.36,4,4,3,443
15238.0,30,3,1071.99,3,3,3,333
13635.0,68,1,1071.03,2,1,3,213
17522.0,2,5,1070.71,4,4,3,443
13761.0,51,2,1070.65,3,2,3,323
14212.0,90,1,1070.48,2,1,3,213
17214.0,61,6,1069.12,2,4,3,243
16918.0,50,6,1068.82,3,4,3,343
15027.0,31,4,1066.15,3,3,3,333
17277.0,228,2,1065.35,1,2,3,123
14488.0,68,1,1064.28,2,1,3,213
17287.0,27,7,1064.11,3,4,3,343
12951.0,9,6,1064.07,4,4,3,443
15801.0,47,3,1063.95,3,3,3,333
12936.0,18,4,1063.9,4,3,3,433
12815.0,148,2,1063.46,1,2,3,123
14411.0,311,1,1063.0,1,1,3,113
16214.0,171,3,1062.75,1,3,3,133
15996.0,89,6,1060.68,2,4,3,243
15706.0,64,4,1060.56,2,3,3,233
17727.0,16,1,1060.25,4,1,3,413
18130.0,16,3,1059.39,4,3,3,433
14465.0,247,3,1058.62,1,3,3,133
13455.0,25,2,1058.34,3,2,3,323
14419.0,11,6,1058.06,4,4,3,443
15407.0,34,4,1056.44,3,3,3,333
14514.0,62,3,1055.35,2,3,3,233
15977.0,18,2,1054.73,4,2,3,423
16728.0,47,4,1054.67,3,3,3,333
12716.0,4,2,1053.49,4,2,3,423
14583.0,6,5,1052.55,4,4,3,443
16416.0,27,3,1051.4,3,3,3,333
12849.0,32,2,1050.89,3,2,3,323
14224.0,111,4,1050.12,2,3,3,233
15329.0,40,3,1049.7,3,3,3,333
14078.0,102,6,1049.37,2,4,3,243
15464.0,339,1,1048.85,1,1,3,113
15839.0,34,3,1048.49,3,3,3,333
15777.0,242,4,1047.11,1,3,3,133
16520.0,187,3,1046.57,1,3,3,133
14293.0,4,4,1046.56,4,3,3,433
17042.0,3,5,1044.38,4,4,3,443
15192.0,120,3,1044.32,2,3,3,233
14389.0,66,2,1043.46,2,2,3,223
15073.0,10,3,1043.41,4,3,3,433
12497.0,82,1,1043.1,2,1,3,213
14584.0,170,4,1042.26,1,3,3,133
13719.0,16,5,1041.68,4,4,3,443
18221.0,23,5,1041.61,3,4,3,343
15434.0,9,5,1041.48,4,4,3,443
14446.0,1,4,1039.58,4,3,3,433
16320.0,173,2,1038.46,1,2,3,123
16175.0,95,4,1037.59,2,3,3,233
12691.0,29,6,1035.8,3,4,3,343
16260.0,51,1,1035.45,3,1,3,313
13639.0,75,1,1033.34,2,1,3,213
17724.0,72,3,1033.0,2,3,3,233
12599.0,30,7,1032.58,3,4,3,343
12724.0,6,4,1031.41,4,3,3,433
17405.0,2,3,1031.41,4,3,3,433
13235.0,213,1,1031.07,1,1,3,113
12717.0,152,2,1030.98,1,2,3,123
13253.0,157,2,1030.4,1,2,3,123
17033.0,87,3,1030.14,2,3,3,233
15333.0,209,1,1028.56,1,1,3,113
16682.0,5,5,1028.0,4,4,3,443
15104.0,197,2,1027.44,1,2,3,123
13956.0,6,5,1026.42,4,4,3,443
14904.0,3,2,1025.44,4,2,3,423
16160.0,66,2,1025.44,2,2,3,223
15658.0,191,5,1024.1,1,4,3,143
17096.0,16,4,1022.13,4,3,3,433
14346.0,121,2,1021.58,2,2,3,223
13165.0,47,2,1021.48,3,2,3,323
12572.0,9,2,1020.42,4,2,3,423
13376.0,100,3,1019.76,2,3,3,233
18142.0,158,2,1019.52,1,2,3,123
12828.0,3,6,1018.71,4,4,3,443
14083.0,5,9,1018.43,4,4,3,443
12514.0,268,1,1017.68,1,1,3,113
13728.0,37,6,1016.14,3,4,3,343
13867.0,32,3,1015.29,3,3,3,333
12642.0,26,3,1013.26,3,3,3,333
12739.0,79,2,1013.04,2,2,3,223
17197.0,30,1,1013.01,3,1,3,313
14195.0,202,2,1012.0,1,2,3,123
14775.0,59,3,1011.9,2,3,3,233
16229.0,88,2,1010.6,2,2,3,223
13032.0,53,2,1010.18,2,2,3,223
16572.0,128,3,1009.6,2,3,3,233
16174.0,127,3,1009.55,2,3,3,233
17951.0,40,3,1008.54,3,3,3,333
17646.0,220,3,1008.39,1,3,3,133
14631.0,51,3,1006.98,3,3,3,333
13429.0,11,4,1006.8,4,3,3,433
17126.0,153,5,1004.75,1,4,3,143
14214.0,31,5,1004.38,3,4,3,343
13410.0,25,5,1003.06,3,4,3,343
12446.0,58,1,1002.31,2,1,3,213
12545.0,76,2,1000.39,2,2,3,223
15508.0,190,6,1000.27,1,4,3,143
18143.0,117,2,1000.16,2,2,3,223
12722.0,86,4,997.63,2,3,3,233
14540.0,10,3,996.26,4,3,3,433
15110.0,24,4,996.1,3,3,3,333
17594.0,86,2,993.18,2,2,3,223
16009.0,23,4,992.71,3,3,3,333
13363.0,18,2,992.5,4,2,3,423
14223.0,93,3,991.13,2,3,3,233
16232.0,44,4,990.88,3,3,3,333
17324.0,18,4,990.23,4,3,3,433
15062.0,72,4,987.86,2,3,3,233
18237.0,3,5,987.1,4,4,3,443
16376.0,9,2,987.01,4,2,3,423
13117.0,22,8,984.91,3,4,3,343
17144.0,2,2,984.57,4,2,3,423
12510.0,143,2,982.57,1,2,3,123
15133.0,128,3,982.42,2,3,3,233
14138.0,2,2,982.38,4,2,3,423
15071.0,94,2,982.07,2,2,3,223
16188.0,45,4,981.86,3,3,3,333
16907.0,30,5,981.65,3,4,3,343
16085.0,24,5,981.51,3,4,3,343
12541.0,30,3,981.18,3,3,3,333
18170.0,34,3,980.31,3,3,3,333
13509.0,9,7,979.72,4,4,3,443
15506.0,23,3,979.26,3,3,3,333
13350.0,17,2,979.12,4,2,3,423
15132.0,19,5,977.93,3,4,3,343
14920.0,213,2,977.77,1,2,3,123
15860.0,41,8,977.21,3,4,3,343
13026.0,2,5,975.36,4,4,3,443
14522.0,25,4,974.54,3,3,3,333
15449.0,27,3,974.52,3,3,3,333
12994.0,5,3,974.42,4,3,3,433
15747.0,13,3,974.04,4,3,3,433
18194.0,83,1,973.84,2,1,3,213
16419.0,113,6,972.23,2,4,3,243
13155.0,34,4,971.76,3,3,3,333
17100.0,19,2,971.74,3,2,3,323
17618.0,6,3,971.58,4,3,3,433
14256.0,261,2,969.06,1,2,3,123
15907.0,4,3,967.45,4,3,3,433
15793.0,15,3,965.61,4,3,3,433
12550.0,80,1,964.83,2,1,3,213
13138.0,23,6,962.39,3,4,3,343
14006.0,116,3,962.19,2,3,3,233
15156.0,2,3,961.49,4,3,3,433
14629.0,5,2,959.01,4,2,3,423
18192.0,72,1,957.97,2,1,3,213
13823.0,19,2,957.66,3,2,3,323
12697.0,29,3,957.59,3,3,3,333
15948.0,9,2,955.24,4,2,3,423
17244.0,54,1,954.9,2,1,3,213
17097.0,3,8,954.42,4,4,3,443
15835.0,45,4,954.09,3,3,3,333
16934.0,55,2,950.93,2,2,3,223
15421.0,59,4,950.36,2,3,3,233
16511.0,22,3,950.26,3,3,3,333
13636.0,37,5,949.12,3,4,3,343
12822.0,71,2,948.88,2,2,3,223
17044.0,26,1,948.48,3,1,3,313
13748.0,96,5,948.25,2,4,3,243
15787.0,27,3,948.05,3,3,3,333
12458.0,72,2,947.4,2,2,3,223
15707.0,36,4,945.58,3,3,3,333
17289.0,32,3,944.41,3,3,3,333
13261.0,269,2,944.1,1,2,3,123
12820.0,4,4,942.34,4,3,3,433
14075.0,5,3,942.26,4,3,3,433
15576.0,38,1,940.67,3,1,3,313
15289.0,30,3,939.78,3,3,3,333
17527.0,54,4,939.37,2,3,3,233
17227.0,19,6,939.32,3,4,3,343
16584.0,81,2,936.08,2,2,3,223
14140.0,4,2,935.05,4,2,3,423
16027.0,92,6,934.62,2,4,3,243
14081.0,303,2,934.52,1,2,3,123
12924.0,89,4,933.7,2,3,3,233
16657.0,10,4,933.62,4,3,3,433
13655.0,115,2,932.97,2,2,3,223
14532.0,237,4,932.85,1,3,3,133
18133.0,213,1,931.5,1,1,3,113
17552.0,61,4,930.41,2,3,3,233
14475.0,72,3,925.85,2,3,3,233
14231.0,184,3,925.71,1,3,3,133
17048.0,118,3,925.35,2,3,3,233
15312.0,76,4,924.85,2,3,3,233
13805.0,53,2,924.6,2,2,3,223
15654.0,10,2,922.53,4,2,3,423
13122.0,95,2,922.39,2,2,3,223
16551.0,96,3,922.12,2,3,3,233
13934.0,264,1,922.1,1,1,3,113
13035.0,74,2,921.88,2,2,3,223
17323.0,16,7,921.07,4,4,3,443
13984.0,27,5,920.51,3,4,3,343
17018.0,41,2,920.1,3,2,3,323
12652.0,332,1,919.98,1,1,3,113
13075.0,130,1,919.61,2,1,3,213
13549.0,26,7,918.2,3,4,3,343
15253.0,17,5,918.2,4,4,3,443
14015.0,53,1,917.34,2,1,3,213
14712.0,30,3,917.07,3,3,3,333
17236.0,13,6,916.13,4,4,3,443
14141.0,3,4,915.13,4,3,3,433
16216.0,268,1,914.93,1,1,3,113
16809.0,24,5,914.69,3,4,3,343
15587.0,51,4,913.68,3,3,3,333
12940.0,55,2,913.54,2,2,3,223
15364.0,96,2,913.19,2,2,3,223
14359.0,20,3,912.18,3,3,3,333
13782.0,13,6,912.0,4,4,3,443
13192.0,96,2,911.94,2,2,3,223
14289.0,9,6,911.26,4,4,3,443
18096.0,12,3,911.15,4,3,3,433
13689.0,64,1,910.0,2,1,3,213
15511.0,12,5,909.23,4,4,3,443
13038.0,81,3,908.46,2,3,3,233
14449.0,19,4,907.1,3,3,3,333
15480.0,117,1,905.5,2,1,3,213
15022.0,12,4,905.04,4,3,3,433
15807.0,51,3,903.9,3,3,3,333
17566.0,9,2,901.21,4,2,3,423
16716.0,267,2,901.2,1,2,3,123
17848.0,82,9,901.2,2,4,3,243
14625.0,197,2,899.63,1,2,3,123
17886.0,32,3,899.61,3,3,3,333
13662.0,86,3,897.76,2,3,3,233
17537.0,30,2,897.62,3,2,3,323
16361.0,10,4,896.66,4,3,3,433
15079.0,213,4,895.61,1,3,3,133
15865.0,41,3,895.13,3,3,3,333
15211.0,61,2,894.41,2,2,3,223
15066.0,54,1,893.59,2,1,3,213
12772.0,60,1,892.47,2,1,3,213
13515.0,73,4,891.12,2,3,3,233
15255.0,67,1,890.85,2,1,3,213
14240.0,31,2,890.34,3,2,3,323
17027.0,79,6,890.29,2,4,3,243
14344.0,128,8,889.9300000000001,2,4,3,243
17007.0,51,6,889.93,3,4,3,343
14623.0,33,5,889.25,3,4,3,343
17829.0,299,1,889.24,1,1,3,113
16347.0,12,2,887.65,4,2,3,423
16900.0,17,3,887.11,4,3,3,433
15822.0,4,2,885.47,4,2,3,423
17704.0,169,2,885.1899999999999,1,2,3,123
17109.0,30,6,885.04,3,4,3,343
15799.0,76,3,884.14,2,3,3,233
14597.0,12,2,883.15,4,2,3,423
18236.0,30,6,882.24,3,4,3,343
13037.0,139,3,881.0699999999999,2,3,3,233
15076.0,173,1,880.85,1,1,3,113
15653.0,93,2,877.44,2,2,3,223
14770.0,233,2,876.42,1,2,3,123
15100.0,334,3,876.0,1,3,3,133
13566.0,41,2,874.71,3,2,3,323
16513.0,5,4,874.59,4,3,3,433
13294.0,190,2,873.74,1,2,3,123
12847.0,23,1,871.54,3,1,3,313
15208.0,2,5,870.12,4,4,3,443
13200.0,20,4,870.09,3,3,3,333
13979.0,74,1,869.87,2,1,3,213
12694.0,71,2,869.67,2,2,3,223
13203.0,10,4,869.46,4,3,3,433
17649.0,139,1,868.49,2,1,3,213
14912.0,17,2,867.85,4,2,3,423
14715.0,25,4,867.38,3,3,3,333
16235.0,41,5,867.31,3,4,3,343
16121.0,58,2,867.11,2,2,3,223
14332.0,23,3,866.3100000000001,3,3,3,333
16567.0,195,2,865.6,1,2,3,123
13846.0,25,3,865.06,3,3,3,333
16221.0,37,3,864.86,3,3,3,333
12680.0,1,4,862.81,4,3,3,433
16266.0,74,7,861.89,2,4,3,243
12794.0,54,2,860.41,2,2,3,223
13339.0,201,1,860.12,1,1,3,113
14577.0,13,4,859.71,4,3,3,433
17064.0,59,3,859.35,2,3,3,233
14553.0,20,5,859.27,3,4,3,343
16163.0,233,2,856.6,1,2,3,123
13991.0,13,6,855.97,4,4,3,443
12693.0,128,4,855.91,2,3,3,233
16037.0,270,3,855.02,1,3,3,133
12878.0,237,2,854.99,1,2,3,123
17560.0,95,4,854.95,2,3,3,233
16877.0,13,6,853.72,4,4,3,443
14193.0,68,2,853.39,2,2,3,223
12379.0,82,2,852.24,2,2,3,223
16070.0,23,2,852.15,3,2,3,323
16020.0,17,3,851.01,4,3,3,433
12713.0,1,1,848.55,4,1,3,413
14657.0,18,4,848.22,4,3,3,433
13221.0,241,2,847.41,1,2,3,123
16924.0,22,3,846.75,3,3,3,333
16222.0,319,1,846.72,1,1,3,113
15965.0,18,4,845.64,4,3,3,433
14803.0,163,3,845.5500000000001,1,3,3,133
17624.0,15,2,843.48,4,2,3,423
15164.0,69,3,843.05,2,3,3,233
17929.0,12,4,843.0,4,3,3,433
13929.0,170,2,842.65,1,2,3,123
16108.0,85,1,842.5,2,1,3,213
16560.0,27,2,841.41,3,2,3,323
14862.0,26,2,841.2,3,2,3,323
17076.0,37,3,841.08,3,3,3,333
13940.0,18,4,839.14,4,3,3,433
17115.0,9,3,837.5,4,3,3,433
16554.0,43,3,837.1,3,3,3,333
15832.0,255,1,836.79,1,1,3,113
12728.0,72,4,836.33,2,3,3,233
16747.0,38,2,836.06,3,2,3,323
17169.0,58,2,835.78,2,2,3,223
17759.0,18,3,834.99,4,3,3,433
13835.0,26,4,834.57,3,3,3,333
17075.0,18,4,834.12,4,3,3,433
16644.0,178,2,833.78,1,2,3,123
15862.0,9,4,832.88,4,3,3,433
14644.0,68,2,830.76,2,2,3,223
13681.0,18,4,827.83,4,3,3,433
12461.0,95,2,826.88,2,2,3,223
12781.0,64,2,826.74,2,2,3,223
16494.0,297,1,826.53,1,1,3,113
17921.0,65,4,826.52,2,3,3,233
15525.0,3,3,825.92,4,3,3,433
12427.0,22,3,825.8000000000001,3,3,3,333
16869.0,23,4,825.42,3,3,3,333
16284.0,32,2,823.97,3,2,3,323
16164.0,18,3,822.48,4,3,3,433
12778.0,20,6,822.23,3,4,3,343
13893.0,298,1,821.1,1,1,3,113
13220.0,79,4,819.2900000000001,2,3,3,233
17764.0,51,2,818.82,3,2,3,323
16092.0,115,3,817.86,2,3,3,233
16943.0,212,3,816.73,1,3,3,133
15649.0,337,2,816.0,1,2,3,123
15399.0,2,3,815.77,4,3,3,433
14499.0,27,3,815.32,3,3,3,333
13280.0,123,3,814.86,2,3,3,233
16460.0,29,3,814.72,3,3,3,333
