,CustomerID,InvoiceNo,TotalPrice,AvgOrderValue
7504,14226,553149,726.1,446.438
7505,14226,569079,185.76999999999998,446.438
7506,14226,575593,320.07,446.438
7507,14226,575830,16.95,446.438
7508,14227,545150,736.7,335.096
7509,14227,549449,304.33,335.096
7510,14227,550347,282.94,335.096
7511,14227,554950,797.48,335.096
7512,14227,554952,81.0,335.096
7513,14227,554953,17.4,335.096
7514,14227,554954,179.67000000000002,335.096
7515,14227,566821,617.26,335.096
7516,14227,566823,15.12,335.096
7517,14227,576067,319.06,335.096
7518,14229,540635,456.97,515.7333333333332
7519,14229,544473,305.15999999999997,515.7333333333332
7520,14229,571735,785.0699999999999,515.7333333333332
7521,14231,544888,308.95,308.57
7522,14231,550988,309.0,308.57
7523,14231,556139,307.76,308.57
7524,14232,547058,693.18,409.6139999999999
7525,14232,555586,310.78999999999996,409.6139999999999
7526,14232,561203,311.76,409.6139999999999
7527,14232,563437,257.59999999999997,409.6139999999999
7528,14232,573182,474.74,409.6139999999999
7529,14233,542223,100.85,365.68
7530,14233,542930,530.1,365.68
7531,14233,552890,328.15,365.68
7532,14233,572244,503.62,365.68
7533,14234,571054,369.78,193.86499999999998
7534,14234,572738,82.56,193.86499999999998
7535,14234,575392,209.48,193.86499999999998
7536,14234,577110,113.64,193.86499999999998
7537,14235,547666,850.31,628.972
7538,14235,551274,414.24,628.972
7539,14235,558963,1088.5,628.972
7540,14235,558964,449.81,628.972
7541,14235,568192,342.0,628.972
7542,14236,536844,189.3,245.43
7543,14236,567370,301.56,245.43
7544,14237,536529,161.0,161.0
7545,14238,541357,146.85,146.85
7546,14239,542388,159.6,216.4409090909091
7547,14239,545157,205.38,216.4409090909091
7548,14239,545428,430.5,216.4409090909091
7549,14239,549183,144.95,216.4409090909091
7550,14239,553477,319.21,216.4409090909091
7551,14239,554138,35.4,216.4409090909091
7552,14239,561908,120.5,216.4409090909091
7553,14239,565121,149.7,216.4409090909091
7554,14239,565747,315.65,216.4409090909091
7555,14239,568945,338.5,216.4409090909091
7556,14239,573095,161.46,216.4409090909091
7557,14240,551387,226.85,445.17
7558,14240,575324,663.49,445.17
7559,14241,556186,213.70000000000002,213.70000000000002
7560,14242,541428,138.35,140.27499999999998
7561,14242,550560,142.2,140.27499999999998
7562,14243,537879,213.3,258.877
7563,14243,539411,258.7,258.877
7564,14243,542227,328.4,258.877
7565,14243,544885,339.4,258.877
7566,14243,549321,373.27,258.877
7567,14243,557040,263.09000000000003,258.877
7568,14243,560998,214.62,258.877
7569,14243,565584,315.17,258.877
7570,14243,573878,175.4,258.877
7571,14243,579962,107.42,258.877
7572,14245,547102,1005.1,846.725
7573,14245,551727,688.35,846.725
7574,14246,549302,449.64,491.3533333333333
7575,14246,561106,520.23,491.3533333333333
7576,14246,563906,504.19,491.3533333333333
7577,14247,545702,136.77,136.77
7578,14248,542124,302.58,302.58
7579,14250,566271,1228.83,634.6833333333333
7580,14250,580306,435.0,634.6833333333333
7581,14250,580308,240.22,634.6833333333333
7582,14251,571033,1259.46,575.9399999999999
7583,14251,578038,346.14,575.9399999999999
7584,14251,578530,301.14,575.9399999999999
7585,14251,579391,490.68,575.9399999999999
7586,14251,581214,482.28000000000003,575.9399999999999
7587,14256,538210,523.86,484.53
7588,14256,547665,445.2,484.53
7589,14257,542000,620.14,619.9440000000001
7590,14257,555938,410.45,619.9440000000001
7591,14257,558766,306.33,619.9440000000001
7592,14257,562716,1388.92,619.9440000000001
7593,14257,569914,373.88,619.9440000000001
7594,14258,540277,3120.22,1407.7755555555555
7595,14258,543852,1165.96,1407.7755555555555
7596,14258,547047,982.08,1407.7755555555555
7597,14258,549412,718.6,1407.7755555555555
7598,14258,549417,79.8,1407.7755555555555
7599,14258,554353,1541.16,1407.7755555555555
7600,14258,559554,1778.5,1407.7755555555555
7601,14258,566227,1912.06,1407.7755555555555
7602,14258,579784,1371.6,1407.7755555555555
7603,14259,560805,120.0,120.0
7604,14261,567742,943.75,581.725
7605,14261,571941,219.7,581.725
7606,14262,549944,240.0,327.27875
7607,14262,559014,305.5,327.27875
7608,14262,564352,309.5,327.27875
7609,14262,567142,524.3,327.27875
7610,14262,571300,214.45,327.27875
7611,14262,575589,514.16,327.27875
7612,14262,577841,205.62,327.27875
7613,14262,580077,304.7,327.27875
7614,14264,549432,115.7,166.985
7615,14264,559371,218.27,166.985
7616,14265,559929,252.05,265.09000000000003
7617,14265,564051,278.13,265.09000000000003
7618,14267,547644,418.18,505.41333333333336
7619,14267,547655,418.18,505.41333333333336
7620,14267,558484,679.88,505.41333333333336
7621,14270,540849,492.65,492.65
7622,14271,551395,112.32,112.32
7623,14272,548335,132.09,218.98000000000002
7624,14272,568392,305.87,218.98000000000002
7625,14273,549683,112.80000000000001,139.9925
7626,14273,552041,105.9,139.9925
7627,14273,561356,231.35,139.9925
7628,14273,571852,109.92,139.9925
7629,14276,544695,341.2,373.24666666666667
7630,14276,556460,379.2,373.24666666666667
7631,14276,565236,399.34000000000003,373.24666666666667
7632,14277,552826,1637.43,1405.3999999999999
7633,14277,577152,499.4,1405.3999999999999
7634,14277,578541,2079.37,1405.3999999999999
7635,14280,554865,134.04,134.04
7636,14282,537593,571.0,248.62266666666667
7637,14282,547000,323.3,248.62266666666667
7638,14282,551182,107.28,248.62266666666667
7639,14282,553576,664.0,248.62266666666667
7640,14282,554053,143.6,248.62266666666667
7641,14282,557006,214.2,248.62266666666667
7642,14282,558572,228.1,248.62266666666667
7643,14282,563346,141.72,248.62266666666667
7644,14282,563956,102.24,248.62266666666667
7645,14282,567333,301.3,248.62266666666667
7646,14282,575068,249.7,248.62266666666667
7647,14282,577043,174.9,248.62266666666667
7648,14282,577552,150.3,248.62266666666667
7649,14282,580033,270.40000000000003,248.62266666666667
7650,14282,580992,87.3,248.62266666666667
7651,14284,566724,252.1,297.625
7652,14284,575179,343.15,297.625
7653,14285,557018,5.9,477.50250000000005
7654,14285,568149,1247.53,477.50250000000005
7655,14285,574013,300.6,477.50250000000005
7656,14285,577335,355.98,477.50250000000005
7657,14286,549577,2050.08,1542.9166666666667
7658,14286,572558,642.77,1542.9166666666667
7659,14286,576650,1935.9,1542.9166666666667
7660,14287,554632,66.0,58.876666666666665
7661,14287,554633,17.28,58.876666666666665
7662,14287,580060,93.35,58.876666666666665
7663,14288,552642,426.6,426.6
7664,14289,544791,322.24,151.87666666666667
7665,14289,549852,147.3,151.87666666666667
7666,14289,554502,124.68,151.87666666666667
7667,14289,557010,129.3,151.87666666666667
7668,14289,561570,109.26,151.87666666666667
7669,14289,580022,78.48,151.87666666666667
7670,14290,538529,777.56,462.93
7671,14290,567326,293.54,462.93
7672,14290,569319,728.5,462.93
7673,14290,571238,250.52,462.93
7674,14290,579166,264.53000000000003,462.93
7675,14291,546133,984.88,353.02272727272725
7676,14291,553048,612.08,353.02272727272725
7677,14291,553049,16.5,353.02272727272725
7678,14291,557330,361.98,353.02272727272725
7679,14291,557331,32.28,353.02272727272725
7680,14291,557332,22.5,353.02272727272725
7681,14291,562968,325.32,353.02272727272725
7682,14291,569467,610.42,353.02272727272725
7683,14291,570880,359.6,353.02272727272725
7684,14291,581230,537.89,353.02272727272725
7685,14291,581231,19.8,353.02272727272725
7686,14292,545339,463.0,541.3255555555556
7687,14292,553899,662.21,541.3255555555556
7688,14292,560246,1353.1,541.3255555555556
7689,14292,560247,111.89999999999999,541.3255555555556
7690,14292,566396,553.74,541.3255555555556
7691,14292,573421,1297.26,541.3255555555556
7692,14292,573422,17.4,541.3255555555556
7693,14292,580176,388.36,541.3255555555556
7694,14292,580177,24.96,541.3255555555556
7695,14293,537241,364.91999999999996,261.64
7696,14293,543380,143.1,261.64
7697,14293,560222,231.39000000000001,261.64
7698,14293,580974,307.15,261.64
7699,14295,573404,166.2,166.2
7700,14297,546156,232.6,326.3325
7701,14297,570272,477.5,326.3325
7702,14297,571906,14.85,326.3325
7703,14297,577813,580.38,326.3325
7704,14298,538827,2594.7599999999998,1171.075
7705,14298,538828,231.84,1171.075
7706,14298,538830,146.46,1171.075
7707,14298,539586,962.24,1171.075
7708,14298,539587,754.16,1171.075
7709,14298,540464,1429.9,1171.075
7710,14298,542001,723.6,1171.075
7711,14298,542002,621.6,1171.075
7712,14298,542690,378.0,1171.075
7713,14298,544295,1097.58,1171.075
7714,14298,544296,55.44,1171.075
7715,14298,544297,46.2,1171.075
7716,14298,544298,790.86,1171.075
7717,14298,544909,1991.26,1171.075
7718,14298,546899,946.2,1171.075
7719,14298,546900,25.2,1171.075
7720,14298,546902,33.2,1171.075
7721,14298,548157,1518.0,1171.075
7722,14298,550630,1507.67,1171.075
7723,14298,550634,27.299999999999997,1171.075
7724,14298,550906,1368.1599999999999,1171.075
7725,14298,551291,1502.78,1171.075
7726,14298,551292,431.74,1171.075
7727,14298,551293,428.64000000000004,1171.075
7728,14298,551351,4390.56,1171.075
7729,14298,551747,2805.2799999999997,1171.075
7730,14298,555284,3056.72,1171.075
7731,14298,555285,362.7,1171.075
7732,14298,555286,51.0,1171.075
7733,14298,555287,214.94,1171.075
7734,14298,558197,666.68,1171.075
7735,14298,560828,1088.86,1171.075
7736,14298,560841,2569.55,1171.075
7737,14298,560843,99.0,1171.075
7738,14298,560844,74.88,1171.075
7739,14298,562710,598.88,1171.075
7740,14298,565150,5590.67,1171.075
7741,14298,567509,752.42,1171.075
7742,14298,567510,196.02,1171.075
7743,14298,567917,1364.61,1171.075
7744,14298,568675,741.9,1171.075
7745,14298,571653,5355.68,1171.075
7746,14298,575206,1296.56,1171.075
7747,14298,580055,637.6,1171.075
7748,14299,537895,429.24,440.6244444444444
7749,14299,540345,621.9,440.6244444444444
7750,14299,541114,175.2,440.6244444444444
7751,14299,542123,339.59999999999997,440.6244444444444
7752,14299,564301,871.2,440.6244444444444
7753,14299,567802,406.34999999999997,440.6244444444444
7754,14299,570824,307.06,440.6244444444444
7755,14299,577298,525.55,440.6244444444444
7756,14299,580114,289.52,440.6244444444444
7757,14300,577604,43.2,43.2
7758,14301,563227,640.14,640.14
7759,14304,551519,383.45,383.45
7760,14305,561502,1044.2,619.6533333333333
7761,14305,563597,4.25,619.6533333333333
7762,14305,568952,810.51,619.6533333333333
7763,14306,566788,1702.94,1046.66
7764,14306,571853,390.38,1046.66
7765,14307,536408,783.11,499.28666666666663
7766,14307,541588,487.45,499.28666666666663
7767,14307,551731,424.42,499.28666666666663
7768,14307,561534,612.91,499.28666666666663
7769,14307,566307,656.23,499.28666666666663
7770,14307,566309,31.6,499.28666666666663
7771,14309,539226,147.75,261.39222222222224
7772,14309,543045,207.22,261.39222222222224
7773,14309,544180,233.42000000000002,261.39222222222224
7774,14309,550526,347.49,261.39222222222224
7775,14309,556256,196.68,261.39222222222224
7776,14309,558040,177.46,261.39222222222224
7777,14309,565849,323.68,261.39222222222224
7778,14309,575742,328.96,261.39222222222224
7779,14309,580066,389.87,261.39222222222224
7780,14311,549592,310.26,310.26
7781,14312,540371,309.55,268.59833333333336
7782,14312,543003,126.82,268.59833333333336
7783,14312,546386,157.65,268.59833333333336
7784,14312,555582,260.57,268.59833333333336
7785,14312,566188,192.6,268.59833333333336
7786,14312,572323,564.4,268.59833333333336
7787,14314,564380,120.0,120.0
7788,14315,546990,530.4,413.5216666666667
7789,14315,555247,325.8,413.5216666666667
7790,14315,559477,305.75,413.5216666666667
7791,14315,561685,367.40000000000003,413.5216666666667
7792,14315,562098,20.8,413.5216666666667
7793,14315,572843,930.98,413.5216666666667
7794,14317,569736,508.58,508.58
7795,14320,540692,352.51,238.89499999999998
7796,14320,553410,125.28,238.89499999999998
7797,14321,540595,326.82,306.15
7798,14321,557009,300.11,306.15
7799,14321,563237,273.71999999999997,306.15
7800,14321,568381,329.94,306.15
7801,14321,579268,300.16,306.15
7802,14323,550251,299.82,302.53
7803,14323,563534,305.24,302.53
7804,14326,549719,183.85,183.85
7805,14327,558455,311.65,311.65
7806,14329,541215,1547.58,716.4057142857143
7807,14329,546378,578.02,716.4057142857143
7808,14329,558368,960.08,716.4057142857143
7809,14329,564145,399.35,716.4057142857143
7810,14329,572229,1161.36,716.4057142857143
7811,14329,578069,351.95,716.4057142857143
7812,14329,578070,16.5,716.4057142857143
7813,14331,561514,383.66,231.33
7814,14331,562578,79.0,231.33
7815,14332,560122,119.04,288.77000000000004
7816,14332,569513,466.3,288.77000000000004
7817,14332,576984,280.97,288.77000000000004
7818,14333,569252,415.2,415.2
7819,14334,539305,320.15,319.02625
7820,14334,541919,352.42,319.02625
7821,14334,546182,366.53,319.02625
7822,14334,550806,268.68,319.02625
7823,14334,553941,370.45,319.02625
7824,14334,562781,335.28,319.02625
7825,14334,565807,315.2,319.02625
7826,14334,578117,223.5,319.02625
7827,14335,565430,359.25,234.13
7828,14335,578273,109.01,234.13
7829,14336,546015,534.42,403.72749999999996
7830,14336,551859,230.03,403.72749999999996
7831,14336,554665,349.94,403.72749999999996
7832,14336,578187,500.52,403.72749999999996
7833,14338,554935,579.97,294.11
7834,14338,558721,8.25,294.11
7835,14339,549596,309.52,309.52
7836,14340,551890,134.7,134.7
7837,14341,542111,224.48,272.785
7838,14341,542113,111.15,272.785
7839,14341,552303,247.77,272.785
7840,14341,552305,119.75,272.785
7841,14341,561866,115.08,272.785
7842,14341,562014,321.29,272.785
7843,14341,572741,797.2,272.785
7844,14341,572742,245.56,272.785
7845,14342,553145,309.6,167.14
7846,14342,561196,110.14,167.14
7847,14342,575165,91.03999999999999,167.14
7848,14342,577313,157.78,167.14
7849,14344,537332,322.8,111.24125000000001
7850,14344,537471,17.85,111.24125000000001
7851,14344,539310,15.0,111.24125000000001
7852,14344,546113,146.18,111.24125000000001
7853,14344,547923,82.55000000000001,111.24125000000001
7854,14344,553412,61.5,111.24125000000001
7855,14344,561132,126.75,111.24125000000001
7856,14344,562365,117.3,111.24125000000001
7857,14345,573758,108.98,108.98
7858,14346,544065,262.44,510.78999999999996
7859,14346,562949,759.14,510.78999999999996
7860,14348,547697,409.57,409.57
7861,14349,579497,133.5,133.5
7862,14350,546250,282.93,282.93
7863,14351,558325,51.0,51.0
7864,14352,546399,231.29999999999998,269.74
7865,14352,550517,614.02,269.74
7866,14352,559045,178.74,269.74
7867,14352,559046,54.9,269.74
7868,14353,552314,90.6,90.6
7869,14354,575391,87.78,81.81
7870,14354,580398,75.84,81.81
7871,14355,538007,174.4,174.4
7872,14356,567328,345.03,350.615
7873,14356,567528,356.2,350.615
7874,14357,573122,225.77,225.77
7875,14359,566477,483.39,304.06
7876,14359,573160,302.09,304.06
7877,14359,577518,126.7,304.06
7878,14360,565726,1134.69,532.0575
7879,14360,569326,624.91,532.0575
7880,14360,569328,157.68,532.0575
7881,14360,574949,210.95,532.0575
7882,14362,577076,161.2,161.2
7883,14364,552962,719.15,464.66875
7884,14364,554164,398.05,464.66875
7885,14364,555526,645.3,464.66875
7886,14364,555527,399.35,464.66875
7887,14364,557785,330.55,464.66875
7888,14364,558336,315.6,464.66875
7889,14364,561531,558.25,464.66875
7890,14364,564133,351.1,464.66875
7891,14367,545996,983.16,578.845
7892,14367,548178,504.60999999999996,578.845
7893,14367,549988,431.65,578.845
7894,14367,552839,785.79,578.845
7895,14367,552848,61.949999999999996,578.845
7896,14367,552850,61.949999999999996,578.845
7897,14367,556042,1037.37,578.845
7898,14367,556050,279.04,578.845
7899,14367,559684,373.40000000000003,578.845
7900,14367,561085,929.53,578.845
7901,14367,566912,990.15,578.845
7902,14367,568156,511.34000000000003,578.845
7903,14367,571737,764.74,578.845
7904,14367,575169,598.46,578.845
7905,14367,577235,314.85,578.845
7906,14367,580058,633.53,578.845
7907,14368,541873,155.0,155.0
7908,14371,544328,100.5,100.5
7909,14373,539280,76.55,76.55
7910,14375,555853,257.68,257.68
7911,14377,547371,314.59999999999997,308.525
7912,14377,555241,302.45,308.525
7913,14379,544319,110.98,174.05
7914,14379,572918,237.12,174.05
7915,14381,571717,202.68,202.68
7916,14382,576076,626.0699999999999,626.0699999999999
7917,14383,558389,242.09,415.8966666666667
7918,14383,569834,675.72,415.8966666666667
7919,14383,573914,329.88,415.8966666666667
7920,14385,576671,55.16,67.37
7921,14385,578284,71.60000000000001,67.37
7922,14385,579789,75.35,67.37
7923,14386,544096,142.4,142.4
7924,14387,564056,440.76,590.1866666666666
7925,14387,568314,488.98,590.1866666666666
7926,14387,574864,840.82,590.1866666666666
7927,14388,536632,312.8,401.605
7928,14388,545461,401.45,401.605
7929,14388,554059,458.94,401.605
7930,14388,559369,326.77,401.605
7931,14388,562888,335.15000000000003,401.605
7932,14388,566191,442.66,401.605
7933,14388,574484,463.09,401.605
7934,14388,579440,471.98,401.605
7935,14389,555347,311.14,521.73
7936,14389,569692,732.32,521.73
7937,14390,536643,223.7,516.98
7938,14390,550130,503.33000000000004,516.98
7939,14390,553011,309.05,516.98
7940,14390,560394,556.58,516.98
7941,14390,571214,879.8,516.98
7942,14390,574023,564.41,516.98
7943,14390,577303,974.81,516.98
7944,14390,579447,636.46,516.98
7945,14390,579448,4.68,516.98
7946,14393,552032,67.95,67.95
7947,14395,536837,308.68,389.74555555555554
7948,14395,540543,380.68,389.74555555555554
7949,14395,546465,360.24,389.74555555555554
7950,14395,549289,188.13,389.74555555555554
7951,14395,551527,388.21,389.74555555555554
7952,14395,556882,340.28,389.74555555555554
7953,14395,567818,671.96,389.74555555555554
7954,14395,570491,310.54,389.74555555555554
7955,14395,581164,558.99,389.74555555555554
7956,14396,536993,110.35000000000001,243.995
7957,14396,569702,377.64,243.995
7958,14397,552575,165.44,137.52421052631578
7959,14397,554664,76.8,137.52421052631578
7960,14397,556496,45.0,137.52421052631578
7961,14397,557526,91.8,137.52421052631578
7962,14397,559883,56.18,137.52421052631578
7963,14397,560302,47.7,137.52421052631578
7964,14397,561067,99.96000000000001,137.52421052631578
7965,14397,562442,98.16,137.52421052631578
7966,14397,563982,174.96,137.52421052631578
7967,14397,565792,180.12,137.52421052631578
7968,14397,567531,53.120000000000005,137.52421052631578
7969,14397,570511,186.8,137.52421052631578
7970,14397,571225,179.86,137.52421052631578
7971,14397,573294,134.28,137.52421052631578
7972,14397,575684,300.38,137.52421052631578
7973,14397,577060,131.8,137.52421052631578
7974,14397,579128,161.39999999999998,137.52421052631578
7975,14397,580394,207.76,137.52421052631578
7976,14397,581011,221.44,137.52421052631578
7977,14400,559922,574.7,574.7
7978,14401,538895,247.38,311.6523076923077
7979,14401,542587,304.74,311.6523076923077
7980,14401,556440,428.44,311.6523076923077
7981,14401,557881,302.15999999999997,311.6523076923077
7982,14401,558619,316.7,311.6523076923077
7983,14401,560697,227.92,311.6523076923077
7984,14401,562156,310.02,311.6523076923077
7985,14401,563834,326.44,311.6523076923077
7986,14401,564350,302.5,311.6523076923077
7987,14401,565513,313.08,311.6523076923077
7988,14401,567513,305.5,311.6523076923077
7989,14401,573886,312.82,311.6523076923077
7990,14401,580650,353.78,311.6523076923077
7991,14403,549127,790.7,368.9525
7992,14403,552238,185.31,368.9525
7993,14403,560858,295.8,368.9525
7994,14403,561936,204.0,368.9525
7995,14404,537222,133.48,245.72
7996,14404,541259,282.6,245.72
7997,14404,547719,307.5,245.72
7998,14404,557870,314.7,245.72
7999,14404,564136,309.24,245.72
8000,14404,574674,126.8,245.72
8001,14406,563196,156.75,156.75
8002,14407,545928,357.18,359.62166666666667
8003,14407,553670,645.5,359.62166666666667
8004,14407,560864,475.36,359.62166666666667
8005,14407,561688,310.07,359.62166666666667
8006,14407,563383,15.0,359.62166666666667
8007,14407,564332,354.62,359.62166666666667
8008,14408,547078,350.8,372.3614285714286
8009,14408,550218,354.84,372.3614285714286
8010,14408,555416,376.15000000000003,372.3614285714286
8011,14408,557620,133.53,372.3614285714286
8012,14408,561915,781.19,372.3614285714286
8013,14408,565723,301.79999999999995,372.3614285714286
8014,14408,579332,308.22,372.3614285714286
8015,14409,537410,151.2,343.2416666666666
8016,14409,537412,177.6,343.2416666666666
8017,14409,542005,337.3,343.2416666666666
8018,14409,559865,1086.83,343.2416666666666
8019,14409,562769,190.8,343.2416666666666
8020,14409,569004,115.72,343.2416666666666
8021,14410,543284,137.65,122.78555555555555
8022,14410,547906,215.07,122.78555555555555
8023,14410,548512,136.6,122.78555555555555
8024,14410,548871,91.48,122.78555555555555
8025,14410,553496,122.2,122.78555555555555
8026,14410,553497,75.8,122.78555555555555
8027,14410,560878,201.18,122.78555555555555
8028,14410,566053,120.98,122.78555555555555
8029,14410,566056,4.11,122.78555555555555
8030,14411,542933,1063.0,1063.0
8031,14412,568568,462.45,385.015
8032,14412,573178,307.58,385.015
8033,14413,538509,122.7,122.7
8034,14414,539111,217.2,213.8542857142857
8035,14414,561324,295.64,213.8542857142857
8036,14414,561887,309.14,213.8542857142857
8037,14414,563507,125.03999999999999,213.8542857142857
8038,14414,564043,190.06,213.8542857142857
8039,14414,565149,174.06,213.8542857142857
8040,14414,566169,185.84,213.8542857142857
8041,14415,538849,875.18,453.8676923076924
8042,14415,541504,235.6,453.8676923076924
8043,14415,543474,504.23,453.8676923076924
8044,14415,550637,397.14,453.8676923076924
8045,14415,554672,387.1,453.8676923076924
8046,14415,556441,360.07,453.8676923076924
8047,14415,558746,215.75,453.8676923076924
8048,14415,562621,364.26,453.8676923076924
8049,14415,565388,462.35,453.8676923076924
8050,14415,570245,281.11,453.8676923076924
8051,14415,573264,610.36,453.8676923076924
8052,14415,577579,111.18,453.8676923076924
8053,14415,581412,1095.95,453.8676923076924
8054,14416,573292,361.0,245.11
8055,14416,577079,129.22,245.11
8056,14418,564198,150.44,645.75
8057,14418,576252,889.46,645.75
8058,14418,580831,897.35,645.75
8059,14419,538197,124.1,176.34333333333333
8060,14419,548614,183.46,176.34333333333333
8061,14419,568428,233.65,176.34333333333333
8062,14419,570284,126.39,176.34333333333333
8063,14419,573808,173.71,176.34333333333333
8064,14419,579293,216.75,176.34333333333333
8065,14420,565219,387.52,387.52
8066,14421,552893,455.18,406.555
8067,14421,571044,357.93,406.555
8068,14422,546882,401.31,710.6066666666667
8069,14422,557776,630.84,710.6066666666667
8070,14422,569046,1285.98,710.6066666666667
8071,14422,571502,1232.95,710.6066666666667
8072,14422,578053,330.55,710.6066666666667
8073,14422,581516,382.01,710.6066666666667
8074,14423,551989,265.2,265.2
8075,14424,577897,322.08,322.08
8076,14426,542627,568.8199999999999,448.16700000000003
8077,14426,542628,132.35,448.16700000000003
8078,14426,546005,794.41,448.16700000000003
8079,14426,556777,714.35,448.16700000000003
8080,14426,560974,508.25,448.16700000000003
8081,14426,560975,167.4,448.16700000000003
8082,14426,573871,600.22,448.16700000000003
8083,14426,574899,324.7,448.16700000000003
8084,14426,576627,361.8,448.16700000000003
8085,14426,576694,309.37,448.16700000000003
8086,14427,570001,321.74,181.67000000000002
8087,14427,572085,41.6,181.67000000000002
8088,14428,541510,203.55,248.96599999999998
8089,14428,550003,127.07,248.96599999999998
8090,14428,567658,203.5,248.96599999999998
8091,14428,574304,508.85,248.96599999999998
8092,14428,580282,201.85999999999999,248.96599999999998
8093,14431,543565,470.36,470.36
8094,14432,566279,254.75,375.91833333333335
8095,14432,569236,306.73,375.91833333333335
8096,14432,572309,718.78,375.91833333333335
8097,14432,573877,109.8,375.91833333333335
8098,14432,576078,581.07,375.91833333333335
8099,14432,579522,284.38,375.91833333333335
8100,14434,568705,310.79999999999995,228.79999999999995
8101,14434,569656,99.6,228.79999999999995
8102,14434,570461,141.6,228.79999999999995
8103,14434,571744,169.2,228.79999999999995
8104,14434,574021,310.79999999999995,228.79999999999995
8105,14434,577134,340.79999999999995,228.79999999999995
8106,14436,565242,89.06,89.06
8107,14437,537883,63.0,63.0
8108,14438,543280,131.9,131.9
8109,14439,541932,2661.2400000000002,2661.2400000000002
8110,14440,538014,656.7,471.53600000000006
8111,14440,542277,529.01,471.53600000000006
8112,14440,568663,373.02,471.53600000000006
8113,14440,573295,181.7,471.53600000000006
8114,14440,580108,617.25,471.53600000000006
8115,14441,548033,356.84,428.22249999999997
8116,14441,565673,340.56,428.22249999999997
8117,14441,573085,709.79,428.22249999999997
8118,14441,581480,305.7,428.22249999999997
8119,14442,542269,675.58,794.9100000000001
8120,14442,553831,914.24,794.9100000000001
8121,14443,537255,303.5,355.05
8122,14443,543028,304.9,355.05
8123,14443,561033,383.12,355.05
8124,14443,571307,428.68,355.05
8125,14446,549250,303.03999999999996,259.895
8126,14446,567462,382.18,259.895
8127,14446,575843,157.27,259.895
8128,14446,581538,197.09,259.895
8129,14447,545596,265.0,232.64600000000002
8130,14447,554948,336.03,232.64600000000002
8131,14447,572033,247.94,232.64600000000002
8132,14447,572034,23.5,232.64600000000002
8133,14447,577600,290.76,232.64600000000002
8134,14448,538364,102.35000000000001,187.675
8135,14448,579687,273.0,187.675
8136,14449,536754,210.24,226.775
8137,14449,549251,191.06,226.775
8138,14449,569843,313.4,226.775
8139,14449,577700,192.4,226.775
8140,14450,541841,161.03,161.08333333333334
8141,14450,549557,108.42,161.08333333333334
8142,14450,556462,213.8,161.08333333333334
8143,14451,554986,360.0,331.29499999999996
8144,14451,570423,302.59,331.29499999999996
8145,14452,565835,127.37,132.22
8146,14452,579387,137.07,132.22
8147,14453,555363,119.93,119.93
8148,14456,560712,116.13,340.26666666666665
8149,14456,560714,26.25,340.26666666666665
8150,14456,561894,494.27,340.26666666666665
8151,14456,566290,818.93,340.26666666666665
8152,14456,568517,383.66,340.26666666666665
8153,14456,573361,240.54999999999998,340.26666666666665
8154,14456,575583,263.11,340.26666666666665
8155,14456,577106,336.54,340.26666666666665
8156,14456,580513,382.96,340.26666666666665
8157,14457,542925,113.64,113.64
8158,14459,559311,1837.92,1837.92
8159,14460,542992,30.0,144.78
8160,14460,557612,246.54,144.78
8161,14460,563923,157.79999999999998,144.78
8162,14461,547497,776.23,701.02
8163,14461,556784,969.99,701.02
8164,14461,560093,356.84,701.02
8165,14462,540020,109.30000000000001,182.18363636363637
8166,14462,543235,331.42,182.18363636363637
8167,14462,543240,15.8,182.18363636363637
8168,14462,546866,232.39,182.18363636363637
8169,14462,546872,16.0,182.18363636363637
8170,14462,552703,251.29,182.18363636363637
8171,14462,555745,184.52,182.18363636363637
8172,14462,560256,140.76,182.18363636363637
8173,14462,562951,252.62,182.18363636363637
8174,14462,567156,168.05,182.18363636363637
8175,14462,569538,301.87,182.18363636363637
8176,14463,553701,115.91999999999999,176.54
8177,14463,557681,193.5,176.54
8178,14463,565380,220.2,176.54
8179,14465,543593,597.3,352.8733333333333
8180,14465,549257,191.49,352.8733333333333
8181,14465,549262,269.83,352.8733333333333
8182,14466,536744,379.75,324.62857142857143
8183,14466,543177,323.5,324.62857142857143
8184,14466,545630,332.4,324.62857142857143
8185,14466,555575,310.05,324.62857142857143
8186,14466,563364,234.75,324.62857142857143
8187,14466,568515,205.2,324.62857142857143
8188,14466,575642,486.75,324.62857142857143
8189,14467,542692,131.7,149.69
8190,14467,572490,180.27,149.69
8191,14467,576520,172.65,149.69
8192,14467,578009,114.14,149.69
8193,14470,544998,297.64,230.595
8194,14470,579067,163.55,230.595
8195,14472,539470,279.88,242.10500000000002
8196,14472,540511,334.26,242.10500000000002
8197,14472,545054,402.47,242.10500000000002
8198,14472,547850,311.57,242.10500000000002
8199,14472,555539,201.45000000000002,242.10500000000002
8200,14472,559537,115.44999999999999,242.10500000000002
8201,14472,561876,149.02,242.10500000000002
8202,14472,564715,142.74,242.10500000000002
8203,14473,545418,85.0,117.17
8204,14473,568342,149.34,117.17
8205,14474,572465,547.66,547.66
8206,14475,543391,306.55,308.6166666666667
8207,14475,555640,315.62,308.6166666666667
8208,14475,568801,303.68,308.6166666666667
8209,14476,547874,215.7,215.7
8210,14477,544079,165.0,327.4
8211,14477,556055,358.0,327.4
8212,14477,572048,441.2,327.4
